"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v2-s4-396","S4","必修 第二册","平面向量","multiple-choice","Core","133","133","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-397","S4","必修 第二册","平面向量","fill-in","Challenge","347","347","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-398","S4","必修 第二册","平面向量","multiple-choice","Foundation","158","158","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-399","S4","必修 第二册","平面向量","fill-in","Core","70","70","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-400","S4","必修 第二册","平面向量","multiple-choice","Challenge","194","194","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-401","S4","必修 第二册","平面向量","fill-in","Foundation","128","128","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-402","S4","必修 第二册","平面向量","multiple-choice","Core","137","137","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-403","S4","必修 第二册","平面向量","fill-in","Challenge","56","56","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-404","S4","必修 第二册","平面向量","multiple-choice","Foundation","198","198","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-405","S4","必修 第二册","平面向量","fill-in","Core","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-406","S4","必修 第二册","平面向量","multiple-choice","Challenge","96","96","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-407","S4","必修 第二册","平面向量","fill-in","Foundation","42","42","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-408","S4","必修 第二册","平面向量","multiple-choice","Core","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-409","S4","必修 第二册","平面向量","fill-in","Challenge","204","204","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-410","S4","必修 第二册","平面向量","multiple-choice","Foundation","242","242","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-411","S4","必修 第二册","平面向量","fill-in","Core","252","252","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-412","S4","必修 第二册","平面向量","multiple-choice","Challenge","153","153","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-413","S4","必修 第二册","平面向量","fill-in","Foundation","194","194","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-414","S4","必修 第二册","平面向量","multiple-choice","Core","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-415","S4","必修 第二册","平面向量","fill-in","Challenge","216","216","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-416","S4","必修 第二册","平面向量","multiple-choice","Foundation","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-417","S4","必修 第二册","平面向量","fill-in","Core","226","226","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-418","S4","必修 第二册","平面向量","multiple-choice","Challenge","44","44","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-419","S4","必修 第二册","平面向量","fill-in","Foundation","254","254","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-420","S4","必修 第二册","平面向量","multiple-choice","Core","83","83","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-421","S4","必修 第二册","平面向量","fill-in","Challenge","55","55","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-422","S4","必修 第二册","平面向量","multiple-choice","Foundation","116","116","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-423","S4","必修 第二册","平面向量","fill-in","Core","135","135","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-424","S4","必修 第二册","平面向量","multiple-choice","Challenge","192","192","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-425","S4","必修 第二册","平面向量","fill-in","Foundation","191","191","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-426","S4","必修 第二册","平面向量","multiple-choice","Core","188","188","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-427","S4","必修 第二册","平面向量","fill-in","Core","111","111","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-428","S4","必修 第二册","平面向量","multiple-choice","Core","154","154","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-429","S4","必修 第二册","平面向量","fill-in","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-430","S4","必修 第二册","平面向量","multiple-choice","Core","46","46","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-431","S4","必修 第二册","平面向量","fill-in","Core","206","206","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-432","S4","必修 第二册","平面向量","multiple-choice","Core","318","318","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-433","S4","必修 第二册","平面向量","fill-in","Core","208","208","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-434","S4","必修 第二册","平面向量","multiple-choice","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-435","S4","必修 第二册","平面向量","fill-in","Core","228","228","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-436","S4","必修 第二册","平面向量","multiple-choice","Core","234","234","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-437","S4","必修 第二册","平面向量","fill-in","Core","262","262","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-438","S4","必修 第二册","平面向量","multiple-choice","Core","172","172","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-439","S4","必修 第二册","复数","fill-in","Core","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-440","S4","必修 第二册","复数","multiple-choice","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-441","S4","必修 第二册","复数","fill-in","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-442","S4","必修 第二册","复数","multiple-choice","Core","32","32","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-443","S4","必修 第二册","复数","fill-in","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-444","S4","必修 第二册","复数","multiple-choice","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-445","S4","必修 第二册","复数","fill-in","Core","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-446","S4","必修 第二册","复数","multiple-choice","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-447","S4","必修 第二册","复数","fill-in","Core","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-448","S4","必修 第二册","复数","multiple-choice","Core","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-449","S4","必修 第二册","复数","fill-in","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-450","S4","必修 第二册","复数","multiple-choice","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-451","S4","必修 第二册","复数","fill-in","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-452","S4","必修 第二册","复数","multiple-choice","Core","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-453","S4","必修 第二册","复数","fill-in","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-454","S4","必修 第二册","复数","multiple-choice","Core","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-455","S4","必修 第二册","复数","fill-in","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-456","S4","必修 第二册","复数","multiple-choice","Core","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-457","S4","必修 第二册","复数","fill-in","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-458","S4","必修 第二册","复数","multiple-choice","Core","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-459","S4","必修 第二册","复数","fill-in","Core","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-460","S4","必修 第二册","复数","multiple-choice","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-461","S4","必修 第二册","复数","fill-in","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-462","S4","必修 第二册","复数","multiple-choice","Core","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
