id,questionId,reviewStatus,reviewerNotes,illustrationTier,illustrationCategory,reusableTemplateKey,candidatePath,generatedVia,generatedAt,sourceGeneratedPath,importedBytes,importedDimensions,model,size,quality,exactMathLabelsNeeded,sourcePromptZh
hjb-high-ds-v2-s6-328__image2-v1,hjb-high-ds-v2-s6-328,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-328__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1328：选择：直线经过点 (4,4) 和 (5,24)，求斜率。"
hjb-high-ds-v2-s6-331__image2-v1,hjb-high-ds-v2-s6-331,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-331__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1331：选择：直线经过点 (7,8) 和 (8,14)，求斜率。"
hjb-high-ds-v2-s6-334__image2-v1,hjb-high-ds-v2-s6-334,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-334__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1334：选择：直线经过点 (10,2) 和 (11,10)，求斜率。"
hjb-high-ds-v2-s6-337__image2-v1,hjb-high-ds-v2-s6-337,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-337__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1337：选择：直线经过点 (11,6) 和 (12,10)，求斜率。"
hjb-high-ds-v2-s6-340__image2-v1,hjb-high-ds-v2-s6-340,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-340__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1340：选择：直线经过点 (3,12) 和 (4,24)，求斜率。"
hjb-high-ds-v2-s6-343__image2-v1,hjb-high-ds-v2-s6-343,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-343__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1343：选择：直线经过点 (9,2) 和 (10,20)，求斜率。"
hjb-high-ds-v2-s6-346__image2-v1,hjb-high-ds-v2-s6-346,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-346__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1346：选择：直线经过点 (5,1) 和 (6,8)，求斜率。"
hjb-high-ds-v2-s6-349__image2-v1,hjb-high-ds-v2-s6-349,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s6-349__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式1349：选择：直线经过点 (8,11) 和 (9,15)，求斜率。"
hjb-high-ds-v3-s6-328__image2-v1,hjb-high-ds-v3-s6-328,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-328__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1328：选择：直线 l 经过点 (7,4) 和 (8,20)。直线 m 与 l 平行，且经过点 (0,7)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-331__image2-v1,hjb-high-ds-v3-s6-331,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-331__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1331：选择：直线 l 经过点 (4,12) 和 (5,20)。直线 m 与 l 平行，且经过点 (0,3)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-334__image2-v1,hjb-high-ds-v3-s6-334,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-334__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1334：选择：直线 l 经过点 (2,13) 和 (3,18)。直线 m 与 l 平行，且经过点 (0,6)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-337__image2-v1,hjb-high-ds-v3-s6-337,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-337__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1337：选择：直线 l 经过点 (10,9) 和 (11,22)。直线 m 与 l 平行，且经过点 (0,2)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-340__image2-v1,hjb-high-ds-v3-s6-340,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-340__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1340：选择：直线 l 经过点 (11,10) 和 (12,30)。直线 m 与 l 平行，且经过点 (0,5)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-343__image2-v1,hjb-high-ds-v3-s6-343,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-343__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1343：选择：直线 l 经过点 (7,10) 和 (8,20)。直线 m 与 l 平行，且经过点 (0,1)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-346__image2-v1,hjb-high-ds-v3-s6-346,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-346__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1346：选择：直线 l 经过点 (7,7) 和 (8,18)。直线 m 与 l 平行，且经过点 (0,4)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v3-s6-349__image2-v1,hjb-high-ds-v3-s6-349,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s6-349__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式1349：选择：直线 l 经过点 (7,8) 和 (8,26)。直线 m 与 l 平行，且经过点 (0,7)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-328__image2-v1,hjb-high-ds-v4-s6-328,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-328__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1328：选择：直线 l 经过点 (7,4) 和 (8,20)。直线 m 与 l 平行，且经过点 (0,7)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-331__image2-v1,hjb-high-ds-v4-s6-331,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-331__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1331：选择：直线 l 经过点 (4,12) 和 (5,20)。直线 m 与 l 平行，且经过点 (0,3)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-334__image2-v1,hjb-high-ds-v4-s6-334,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-334__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1334：选择：直线 l 经过点 (2,13) 和 (3,18)。直线 m 与 l 平行，且经过点 (0,6)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-337__image2-v1,hjb-high-ds-v4-s6-337,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-337__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1337：选择：直线 l 经过点 (10,9) 和 (11,22)。直线 m 与 l 平行，且经过点 (0,2)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-340__image2-v1,hjb-high-ds-v4-s6-340,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-340__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1340：选择：直线 l 经过点 (11,10) 和 (12,30)。直线 m 与 l 平行，且经过点 (0,5)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-343__image2-v1,hjb-high-ds-v4-s6-343,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-343__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1343：选择：直线 l 经过点 (7,10) 和 (8,20)。直线 m 与 l 平行，且经过点 (0,1)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-346__image2-v1,hjb-high-ds-v4-s6-346,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-346__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1346：选择：直线 l 经过点 (7,7) 和 (8,18)。直线 m 与 l 平行，且经过点 (0,4)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v4-s6-349__image2-v1,hjb-high-ds-v4-s6-349,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:multiple-choice,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s6-349__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式1349：选择：直线 l 经过点 (7,8) 和 (8,26)。直线 m 与 l 平行，且经过点 (0,7)。求直线 m 在 x=2 时的 y 坐标。"
hjb-high-ds-v1-s5-222__image2-v1,hjb-high-ds-v1-s5-222,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-222__image2-v1.png,codex-built-in-image_gen,2026-05-27T13:31:13.969Z,/Users/dongpinhu/.codex/generated_images/019e6971-f57a-7341-87cc-403d19af7e62/ig_0fdfc6409ec0fe79016a16f13034788191b6d7ec42aa4bda4a.png,587006,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0722：解答：直线经过点 (8,3) 和 (9,10)，求斜率。"
hjb-high-ds-v1-s5-225__image2-v1,hjb-high-ds-v1-s5-225,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-225__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0725：解答：直线经过点 (9,5) 和 (10,21)，求斜率。"
hjb-high-ds-v1-s5-228__image2-v1,hjb-high-ds-v1-s5-228,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-228__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0728：解答：直线经过点 (5,8) 和 (6,20)，求斜率。"
hjb-high-ds-v1-s5-231__image2-v1,hjb-high-ds-v1-s5-231,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-231__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0731：解答：直线经过点 (5,12) 和 (6,31)，求斜率。"
hjb-high-ds-v1-s5-234__image2-v1,hjb-high-ds-v1-s5-234,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-234__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0734：解答：直线经过点 (2,1) 和 (3,18)，求斜率。"
hjb-high-ds-v1-s5-237__image2-v1,hjb-high-ds-v1-s5-237,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-237__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0737：解答：直线经过点 (2,5) 和 (3,19)，求斜率。"
hjb-high-ds-v1-s5-240__image2-v1,hjb-high-ds-v1-s5-240,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-240__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0740：解答：直线经过点 (3,9) 和 (4,21)，求斜率。"
hjb-high-ds-v1-s5-243__image2-v1,hjb-high-ds-v1-s5-243,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-243__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0743：解答：直线经过点 (8,7) 和 (9,15)，求斜率。"
hjb-high-ds-v1-s5-246__image2-v1,hjb-high-ds-v1-s5-246,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-246__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0746：解答：直线经过点 (6,8) 和 (7,24)，求斜率。"
hjb-high-ds-v1-s5-249__image2-v1,hjb-high-ds-v1-s5-249,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v1-s5-249__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","变式0749：解答：直线经过点 (6,11) 和 (7,20)，求斜率。"
