id,grade,usGradeLabel,topicId,sourceKind,domainId,clusterTitle,currentDifficulty,s18RecommendedDifficulty,type,validationMethod,answer,promptEn
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q03,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Medium,Medium,short-answer,computed-measurement-addition,13 cm,"Time Data Area Perimeter checkpoint: On a classroom mat, choose the best answer: a ribbon is 5 cm long. Another ribbon is 8 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q04,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,High,High,short-answer,computed-perimeter,26 units,"Time Data Area Perimeter checkpoint: In a quick check, show the reasoning in one step: a rectangle is 7 units long and 6 units wide. What is its perimeter?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q05,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Low,Low,fill-in,computed-measurement-addition,11 cm,"Time Data Area Perimeter checkpoint: On a math notebook page, use a quick check strategy: a ribbon is 7 cm long. Another ribbon is 4 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q06,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Medium,Medium,short-answer,computed-measurement-addition,13 cm,"Time Data Area Perimeter checkpoint: At a learning station, solve with a drawing or number sentence: a ribbon is 8 cm long. Another ribbon is 5 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q07,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Medium,Medium,short-answer,computed-data-comparison,4 more oranges,"Time Data Area Perimeter checkpoint: On a teacher card, look for the important numbers: a picture graph shows 3 apples and 7 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q08,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,High,High,short-answer,computed-perimeter,20 units,"Time Data Area Perimeter checkpoint: During independent practice, explain the matching idea: a rectangle is 5 units long and 5 units wide. What is its perimeter?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q09,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Low,Low,fill-in,computed-data-comparison,2 more apples,"Time Data Area Perimeter checkpoint: On an exit ticket, try a second strategy to confirm: a picture graph shows 7 apples and 5 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q10,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Medium,Medium,short-answer,computed-measurement-addition,15 cm,"Time Data Area Perimeter checkpoint: In a review game, answer and check the unit or label: a ribbon is 12 cm long. Another ribbon is 3 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q11,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,Medium,Medium,short-answer,computed-data-comparison,1 more oranges,"Time Data Area Perimeter checkpoint: On a strategy board, use the topic idea to decide: a picture graph shows 3 apples and 4 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-md-time-data-area-perimeter-q12,P3,Grade 3,us-ca-math-p3-3-md-time-data-area-perimeter,k-g5-textbook-lesson,3.MD,Time Data Area Perimeter,High,High,short-answer,computed-perimeter,26 units,"Time Data Area Perimeter checkpoint: During a small-group check, finish the challenge carefully: a rectangle is 9 units long and 4 units wide. What is its perimeter?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q01,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Low,Low,multiple-choice,computed-shape-identification,cone,"Categories checkpoint: On a warm-up card, count or model, then answer: on a shape station, which shape name matches an object with the label ""cone""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q02,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Medium,Medium,fill-in,computed-shape-property,3,"Categories checkpoint: During partner practice, write the missing answer: in a sorting mat, how many sides does a triangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q03,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Medium,Medium,fill-in,computed-shape-property,4,"Categories checkpoint: On a classroom mat, choose the best answer: in a classroom card, how many sides does a rectangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q04,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,High,High,fill-in,computed-shape-property,4,"Categories checkpoint: In a quick check, show the reasoning in one step: in a drawing label, how many sides does a square have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q05,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Low,Low,multiple-choice,computed-shape-identification,circle,"Categories checkpoint: On a math notebook page, use a quick check strategy: on a model tray, which shape name matches an object with the label ""circle""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q06,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Medium,Medium,fill-in,computed-shape-identification,cube,"Categories checkpoint: At a learning station, solve with a drawing or number sentence: on a notebook sketch, which shape name matches an object with the label ""cube""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q07,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Medium,Medium,multiple-choice,computed-shape-identification,cone,"Categories checkpoint: On a teacher card, look for the important numbers: on an attribute chart, which shape name matches an object with the label ""cone""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q08,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,High,High,fill-in,computed-shape-property,3,"Categories checkpoint: During independent practice, explain the matching idea: in a math poster, how many sides does a triangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q09,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Low,Low,fill-in,computed-shape-property,4,"Categories checkpoint: On an exit ticket, try a second strategy to confirm: in a shape station, how many sides does a rectangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q10,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Medium,Medium,fill-in,computed-shape-property,4,"Categories checkpoint: In a review game, answer and check the unit or label: in a sorting mat, how many sides does a square have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q11,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,Medium,Medium,multiple-choice,computed-shape-identification,circle,"Categories checkpoint: On a strategy board, use the topic idea to decide: on a classroom card, which shape name matches an object with the label ""circle""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p3-3-g-categories-q12,P3,Grade 3,us-ca-math-p3-3-g-categories,k-g5-textbook-lesson,3.G,Categories,High,High,short-answer,computed-shape-identification,cube,"Categories checkpoint: During a small-group check, finish the challenge carefully: on a drawing label, which shape name matches an object with the label ""cube""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q01,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Low,Low,multiple-choice,computed-factor-check,yes,"Factors Patterns checkpoint: On a warm-up card, count or model, then answer: is 2 a factor of 16?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q02,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Medium,Medium,fill-in,computed-addition,7,"Factors Patterns checkpoint: During partner practice, write the missing answer: a tray has 2 red tiles and 5 blue tiles. How many tiles are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q03,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Medium,Medium,multiple-choice,computed-factor-check,no,"Factors Patterns checkpoint: On a classroom mat, choose the best answer: is 4 a factor of 18?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q04,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,High,High,fill-in,computed-expression,21,"Factors Patterns checkpoint: In a quick check, show the reasoning in one step: evaluate 3 x (5 + 2)."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q05,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Low,Low,multiple-choice,computed-multiplication,24,"Factors Patterns checkpoint: On a math notebook page, use a quick check strategy: 4 equal bags each hold 6 counters. How many counters are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q06,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Medium,Medium,fill-in,computed-multiplication,35,"Factors Patterns checkpoint: At a learning station, solve with a drawing or number sentence: 5 equal bags each hold 7 tiles. How many tiles are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q07,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Medium,Medium,multiple-choice,computed-multiplication,18,"Factors Patterns checkpoint: On a teacher card, look for the important numbers: 6 equal bags each hold 3 stickers. How many stickers are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q08,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,High,High,fill-in,computed-expression,12,"Factors Patterns checkpoint: During independent practice, explain the matching idea: evaluate 2 x (4 + 2)."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q09,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Low,Low,multiple-choice,computed-factor-check,no,"Factors Patterns checkpoint: On an exit ticket, try a second strategy to confirm: is 2 a factor of 15?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q10,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Medium,Medium,fill-in,computed-multiplication,24,"Factors Patterns checkpoint: In a review game, answer and check the unit or label: 4 equal bags each hold 6 cubes. How many cubes are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q11,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,Medium,Medium,multiple-choice,computed-multiplication,35,"Factors Patterns checkpoint: On a strategy board, use the topic idea to decide: 5 equal bags each hold 7 cards. How many cards are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-oa-factors-patterns-q12,P4,Grade 4,us-ca-math-p4-4-oa-factors-patterns,k-g5-textbook-lesson,4.OA,Factors Patterns,High,High,fill-in,computed-expression,30,"Factors Patterns checkpoint: During a small-group check, finish the challenge carefully: evaluate 6 x (3 + 2)."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q01,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Low,Low,multiple-choice,computed-multiplication,8,"Multi Digit checkpoint: On a warm-up card, count or model, then answer: 2 equal bags each hold 4 cubes. How many cubes are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q02,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Medium,Medium,fill-in,computed-place-value,577,"Multi Digit checkpoint: During partner practice, write the missing answer: what number has 5 hundreds, 7 tens, and 7 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q03,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Medium,Medium,multiple-choice,computed-multiplication,24,"Multi Digit checkpoint: On a classroom mat, choose the best answer: 4 equal bags each hold 6 shells. How many shells are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q04,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,High,High,fill-in,computed-place-value,121,"Multi Digit checkpoint: In a quick check, show the reasoning in one step: what number has 1 hundred, 2 tens, and 1 one?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q05,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Low,Low,fill-in,computed-place-value,232,"Multi Digit checkpoint: On a math notebook page, use a quick check strategy: what number has 2 hundreds, 3 tens, and 2 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q06,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Medium,Medium,fill-in,computed-place-value,343,"Multi Digit checkpoint: At a learning station, solve with a drawing or number sentence: what number has 3 hundreds, 4 tens, and 3 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q07,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Medium,Medium,fill-in,computed-place-value,454,"Multi Digit checkpoint: On a teacher card, look for the important numbers: what number has 4 hundreds, 5 tens, and 4 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q08,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,High,High,fill-in,computed-place-value,565,"Multi Digit checkpoint: During independent practice, explain the matching idea: what number has 5 hundreds, 6 tens, and 5 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q09,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Low,Low,multiple-choice,computed-multiplication,35,"Multi Digit checkpoint: On an exit ticket, try a second strategy to confirm: 5 equal bags each hold 7 cubes. How many cubes are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q10,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Medium,Medium,fill-in,computed-place-value,187,"Multi Digit checkpoint: In a review game, answer and check the unit or label: what number has 1 hundred, 8 tens, and 7 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q11,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,Medium,Medium,fill-in,computed-place-value,228,"Multi Digit checkpoint: On a strategy board, use the topic idea to decide: what number has 2 hundreds, 2 tens, and 8 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nbt-multi-digit-q12,P4,Grade 4,us-ca-math-p4-4-nbt-multi-digit,k-g5-textbook-lesson,4.NBT,Multi Digit,High,High,fill-in,computed-place-value,331,"Multi Digit checkpoint: During a small-group check, finish the challenge carefully: what number has 3 hundreds, 3 tens, and 1 one?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nf-fraction-decimal-q01,P4,Grade 4,us-ca-math-p4-4-nf-fraction-decimal,k-g5-textbook-lesson,4.NF,Fraction Decimal,Low,Low,fill-in,computed-fraction-addition,4/10,"Fraction Decimal checkpoint: On a warm-up card, count or model, then answer: add 3/10 + 1/10."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nf-fraction-decimal-q02,P4,Grade 4,us-ca-math-p4-4-nf-fraction-decimal,k-g5-textbook-lesson,4.NF,Fraction Decimal,Medium,Medium,short-answer,computed-fraction-addition,3/12,"Fraction Decimal checkpoint: During partner practice, write the missing answer: add 1/12 + 2/12."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nf-fraction-decimal-q03,P4,Grade 4,us-ca-math-p4-4-nf-fraction-decimal,k-g5-textbook-lesson,4.NF,Fraction Decimal,Medium,Medium,multiple-choice,computed-fraction-model,1/8,"Fraction Decimal checkpoint: On a classroom mat, choose the best answer: a rectangle is split into 8 equal parts. 1 part are shaded. What fraction is shaded?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nf-fraction-decimal-q04,P4,Grade 4,us-ca-math-p4-4-nf-fraction-decimal,k-g5-textbook-lesson,4.NF,Fraction Decimal,High,High,short-answer,computed-fraction-addition,4/8,"Fraction Decimal checkpoint: In a quick check, show the reasoning in one step: add 3/8 + 1/8."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p4-4-nf-fraction-decimal-q05,P4,Grade 4,us-ca-math-p4-4-nf-fraction-decimal,k-g5-textbook-lesson,4.NF,Fraction Decimal,Low,Low,multiple-choice,computed-fraction-model,3/5,"Fraction Decimal checkpoint: On a math notebook page, use a quick check strategy: a rectangle is split into 5 equal parts. 3 parts are shaded. What fraction is shaded?"
