"id","grade","unitTitle","type","difficulty","deepseekSeverity","deepseekIssueCodes","deepseekConfidence","codexStatus","codexAction","codexReason","answer","deepseekIssueDetailsZhHans","promptZhHans"
"hjb-junior-ds-v2-s2-156","S2","一元二次方程","short-answer","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","（1）证明：Δ = [-(2k+1)]² - 4(k-1)(k+2) = 4k²+4k+1 - 4(k²+k-2) = 4k²+4k+1 - 4k² - 4k + 8 = 9 > 0，故方程总有两个不相等的实数根。\n（2）k = 3","第（2）问标准答案为 k=3，但独立求解得到 k=3 或 k=-1/2。经检验，k=-1/2 满足条件且方程有实根，不应舍去。","已知关于x的一元二次方程 (k-1)x² - (2k+1)x + k+2 = 0（k为实数，且k≠1）。\n（1）求证：无论k取何值（k≠1），方程总有两个不相等的实数根。\n（2）若方程的两个实数根分别为x₁和x₂，且满足 (x₁-1)(x₂-1) = 2k，求k的值。"
"hjb-junior-ds-v2-s2-157","S2","一元二次方程","multiple-choice","Foundation","P1","no-correct-option","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","D. √(x²+1) = 2","选项D：√(x²+1)=2 两边平方得 x²+1=4，即 x²=3，是一元二次方程，但原方程是根式方程，不是整式方程。一元二次方程定义要求是整式方程，因此D不是一元二次方程。四个选项均不是一定是一元二次方程，无正确选项。","下列方程中，一定是一元二次方程的是（　）"
"hjb-junior-ds-v2-s2-171","S2","一元二次方程","short-answer","Exam","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；k>-1/8且k≠1时整数解确为0,2,3,4,...。","Codex discriminant check confirms the answer.","k > -1/8 且 k ≠ 1，整数k为0,2,3,4,…（所有大于等于0且不等于1的整数）","标准答案中整数k的范围描述为“所有大于等于0且不等于1的整数”，但k>-1/8且k≠1时，整数k包括0,2,3,4,...，但遗漏了负整数？实际上k>-1/8，所以负整数只有0？-1/8≈-0.125，大于-0.125的整数有0,1,2,...，但k≠1，所以整数k为0,2,3,4,...。标准答案说“所有大于等于0且不等于1的整数”是正确的，但描述中“所有大于等于0且不等于1的整数”与“0,2,3,4,...”一致。然而，独立解题发现：k>-1/8且k≠1，整数k确实为0,2,3,4,...，没有遗漏。但标准答案中写“整数k为0,2,3,4,…（所有大于等于0且不等于1的整数）”，这个描述本身正确。但仔细检查：k>-1/8，即k > -0.125，所以整数k可以是0,1,2,3,...，但k≠1，所以是0,2,3,4,...。标准答案正确。但为什么标记为needs-review？因为题目要求“写出所有满足条件的整数k”，标准答案用“0,2,3,4,…（所有大于等于0且不等于1的整数）”表示，但“所有大于等于0且不等于1的整数”这个集合包括0,2,3,4,...，但严格来说，大于等于0且不等于1的整数有无穷多个，用列举加省略号是合理的。但可能存在的风险是：是否包括负整数？因为k>-1/8，所以负整数只有0？实际上负整数都小于0，而0不是负整数，所以没有负整数满足。所以标准答案正确。但独立审查时，我最初误以为遗漏了负整数，但计算后确认无误。因此，本题实际上没有错误。但作为QA，我需要确保答案无误。我重新计算：Δ=(2k+1)²-4(k-1)k = 4k²+4k+1-4k²+4k = 8k+1 > 0 => k > -1/8。二次项系数k-1≠0 => k≠1。所以k的取值范围是k>-1/8且k≠1。整数k：大于-1/8的整数有0,1,2,3,...，去掉1，剩下0,2,3,4,...。所以标准答案正确。因此，本题应pass。但我在issueDetails中写了wrong-answer，这是错误的。我需要修正。","已知关于x的一元二次方程 (k-1)x² - (2k+1)x + k = 0 有两个不相等的实数根。求k的取值范围，并写出所有满足条件的整数k。"
"hjb-junior-ds-v2-s2-175","S2","一元二次方程","multiple-choice","Foundation","P1","multiple-correct-options | explanation-mismatch","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","2x² - 6x + 1 = 0","选项A、C、D的两根之和均为3，存在多个正确选项。解析中承认A、C、D和均为3，但仅选C，且解释混乱。","下列方程中，两根之和为3的是（ ）"
"hjb-junior-ds-v2-s2-195","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：∵AB=AC，AD是中线，∴BD=CD=3。在△ABD中，AB=5，BD=3，AD=4（由勾股定理逆定理得5²=3²+4²），∴∠ADB=90°，即AD⊥BC。","标准答案中直接给出AD=4，但未说明如何求得AD。解析中通过勾股定理逆定理得出AD=4，但逆定理只能判定直角三角形，不能直接求出边长。正确做法应先由等腰三角形三线合一得AD⊥BC，再用勾股定理求AD=√(5²-3²)=4。标准答案和解析存在逻辑错误。","在△ABC中，AB=AC=5，BC=6，AD是BC边上的中线。求证：AD⊥BC。"
"hjb-junior-ds-v2-s2-197","S2","直角三角形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","是，AD=√(60)/2","标准答案给出 AD=√(60)/2，但解析中计算得 AD=√45=3√5，两者不一致。√(60)/2 = √15 ≈ 3.873，而 3√5 ≈ 6.708，显然不同。根据题干条件，三角形为直角三角形，∠C=90°，由角平分线性质得 BD=5, CD=3，在 Rt△ACD 中 AD=√(6²+3²)=√45=3√5，因此正确答案应为 3√5 或 √45。标准答案错误，解析与答案矛盾。","在△ABC中，AD是∠BAC的平分线，且BD=CD。已知AB=10，AC=6，BC=8。判断△ABC是否为直角三角形，并求AD的长。"
"hjb-junior-ds-v2-s2-198","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；海伦公式得面积126，面积法给出DE=84/11，答案与解析一致。","Codex triangle-area check confirms the answer.","证明：∵AD平分∠BAC，DE⊥AB，DF⊥AC，∴DE=DF（角平分线上的点到角两边的距离相等）。求DE：设BD=x，则CD=21-x。由角平分线性质得AB/AC=BD/CD，即13/20=x/(21-x)，解得x=7，BD=7，CD=14。在△ABD中，由余弦定理求cos∠BAD：cos∠BAD=(AB²+AD²-BD²)/(2·AB·AD)，但AD未知。改用面积法：S△ABC=S△ABD+S△ACD。由海伦公式，半周长p=(13+20+21)/2=27，S△ABC=√[27(27-13)(27-20)(27-21)]=√(27×14×7×6)=√15876=126。又S△ABD=(1/2)·AB·DE=(1/2)·13·DE，S△ACD=(1/2)·AC·DF=(1/2)·20·DE，故(1/2)·13·DE+(1/2)·20·DE=126，解得DE=84/11。","标准答案和解析中计算 DE=84/11，但面积计算有误。海伦公式计算 S△ABC=√(27×14×7×6)=√15876，而 15876=126²，所以面积应为 126。但 27×14×7×6=15876，开方得 126，正确。然而，由面积法：(1/2)(13+20)DE=126，得 DE=252/33=84/11≈7.636。但需验证：BD=7，CD=14，在△ABD中，由余弦定理求 cos∠BAD，但 AD 未知。另一种方法：利用角平分线长公式 AD²=AB·AC-BD·CD=13×20-7×14=260-98=162，AD=√162=9√2。再在△ABD中，由面积 S△ABD=(1/2)·AB·DE=(1/2)·13·DE，也可用海伦公式求 S△ABD：半周长 s=(13+7+9√2)/2，计算复杂。但已知 S△ABC=126，且 S△ABD:S△ACD=BD:CD=7:14=1:2，所以 S△ABD=42，S△ACD=84。由 S△ABD=(1/2)·13·DE=42，得 DE=84/13≈6.4615，与 84/11 矛盾。因此，标准答案 DE=84/11 错误，正确应为 DE=84/13。解析中面积和方程错误，未正确分配面积比例。","在△ABC中，AD是∠BAC的平分线，交BC于点D。已知AB=13，AC=20，BC=21。过点D作DE⊥AB于点E，DF⊥AC于点F。请证明DE=DF，并求DE的长度。"
"hjb-junior-ds-v2-s2-199","S2","直角三角形","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","△ABC是直角三角形，且AD=√(65)","标准答案选择“△ABC是直角三角形，且AD=√(65)”，但解析中计算 AD²=325/9，AD=√(325/9)=√325/3=5√13/3，并非 √65。√65=√(65)，而 5√13/3≈6.0，√65≈8.06，两者不等。解析中错误地将 √(325/9) 化简为 √65，实际应为 (5√13)/3。正确计算：AB=5, BC=12, AC=13，满足勾股定理，∠B=90°。BD:DC=AB:AC=5:13，BD=5/18×12=10/3。在 Rt△ABD 中，AD²=AB²+BD²=25+100/9=325/9，AD=√(325/9)=√325/3=5√13/3。因此，所有选项均不正确。","在△ABC中，已知AB=5，BC=12，AC=13，点D在边BC上，且AD平分∠BAC。下列结论正确的是（ ）"
"hjb-junior-ds-v2-s2-201","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","12","标准答案和解析均给出AD=12，但独立计算得AD=12.5。解析中BD=6.5，DC=7.5，用余弦定理求cosB后计算AD，结果应为12.5，与答案矛盾。","在△ABC中，AB=13，BC=14，AC=15。点D在BC上，且AD平分∠BAC。求AD的长度。"
"hjb-junior-ds-v2-s2-203","S2","直角三角形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","12/5","标准答案为12/5，但解析中计算得距离为3，与答案矛盾。独立计算得距离为12/5，解析错误。","在Rt△ABC中，∠C=90°，AC=6，BC=8，∠A的平分线交BC于点D，则点D到AB的距离为______。"
"hjb-junior-ds-v2-s2-204","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：由勾股定理BD=5√2，在△BCD中，BC²+BD²=144+50=194，CD²=169，故BC²+BD²≠CD²，所以△BCD不是直角三角形。面积：S△ABD=25/2，S△BCD用海伦公式得30，总面积=25/2+30=85/2。","标准答案和解析均声称△BCD不是直角三角形，但独立计算得BD=5√2≈7.07，BC=12，CD=13，满足BC²+BD²=144+50=194，CD²=169，不相等，故△BCD不是直角三角形，但面积计算中S△BCD用海伦公式得30，而实际上△BCD三边为12, 5√2, 13，半周长≈16.035，面积≈29.99，但题目要求证明△BCD是直角三角形，而答案却证明不是，与题目要求矛盾。题目要求“求证：△BCD是直角三角形”，但答案证明不是，属于错误。","在四边形ABCD中，AB=AD=5，BC=12，CD=13，∠A=90°。连接BD。求证：△BCD是直角三角形，并求四边形ABCD的面积。"
"hjb-junior-ds-v2-s2-206","S2","直角三角形","fill-in","Core","P1","ambiguous-prompt","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","21","题干未明确高AD的位置，导致BC可能为21或11，解析虽给出判断但题干条件不足，存在歧义。","在△ABC中，AB=13，AC=20，BC边上的高AD=12。求BC的长。"
"hjb-junior-ds-v2-s2-207","S2","直角三角形","short-answer","Exam","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","36√2/7","标准答案36√2/7错误，正确值应为36√2/7？经计算，CD=36√2/7，但解析中CD²=2592/49，CD=36√2/7，答案一致。但检查发现解析中余弦定理计算有误：cosA=9/15=3/5，CD²=9²+(45/7)²-2×9×(45/7)×(3/5)=81+2025/49-2×9×45×3/(7×5)=81+2025/49-486/7=81+2025/49-3402/49=81-1377/49=(3969-1377)/49=2592/49，CD=√(2592/49)=√(2592)/7=√(144×18)/7=12√18/7=36√2/7，答案正确。但独立计算得CD=36√2/7，与答案一致。","在△ABC中，∠C=90°，AC=9，BC=12。点D在AB上，且CD是∠C的平分线。求CD的长。"
"hjb-junior-ds-v2-s2-209","S2","直角三角形","fill-in","Core","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","120/23","标准答案120/23错误，正确值应为120/23？经计算，点D到AB的距离为120/23，但解析中利用比例计算有误：点D到AB的距离等于点C到AB的距离乘以DC/BC，但点D在BC上，AD平分∠BAC，点D到AB的距离等于点D到AC的距离，由角平分线性质，点D到AB的距离等于点D到AC的距离，设为x，由面积法：S△ABC=S△ABD+S△ADC，即1/2×8×15=1/2×17×x+1/2×8×x，解得x=120/23，答案正确。","在△ABC中，∠C=90°，AC=8，BC=15。点D在BC上，且AD平分∠BAC。求点D到AB的距离。"
