questionId,status,decision,reviewNotes,grade,family,needLevel,illustrationKind,priority,imagePath,promptZhHans,imageBriefZhHans
pep-primary-p4-u-fi-094,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-094.png,第94小组：两个角组成一个平角，其中一个角是135°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第94小组：两个角组成一个平角，其中一个角是135°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-fi-095,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-095.png,第95小组：两个角组成一个平角，其中一个角是140°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第95小组：两个角组成一个平角，其中一个角是140°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-fi-096,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-096.png,第96小组：两个角组成一个平角，其中一个角是25°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第96小组：两个角组成一个平角，其中一个角是25°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-fi-097,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-097.png,第97小组：两个角组成一个平角，其中一个角是30°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第97小组：两个角组成一个平角，其中一个角是30°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-fi-098,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-098.png,第98小组：两个角组成一个平角，其中一个角是35°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第98小组：两个角组成一个平角，其中一个角是35°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-fi-099,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-099.png,第99小组：两个角组成一个平角，其中一个角是40°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第99小组：两个角组成一个平角，其中一个角是40°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-fi-100,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-fi-100.png,数学角的角度卡显示一个角为60°，它的邻补角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：数学角的角度卡显示一个角为60°，它的邻补角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-051,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-051.png,一条直线上的两个相邻角和为180°，已知一个角是138°，另一个角是多少？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：一条直线上的两个相邻角和为180°，已知一个角是138°，另一个角是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-052,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-052.png,第52小组：两个角组成一个平角，其中一个角是45°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第52小组：两个角组成一个平角，其中一个角是45°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-053,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-053.png,第53小组：两个角组成一个平角，其中一个角是50°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第53小组：两个角组成一个平角，其中一个角是50°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-054,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-054.png,第54小组：两个角组成一个平角，其中一个角是55°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第54小组：两个角组成一个平角，其中一个角是55°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-055,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-055.png,第55小组：两个角组成一个平角，其中一个角是60°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第55小组：两个角组成一个平角，其中一个角是60°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-056,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-056.png,第56小组：两个角组成一个平角，其中一个角是65°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第56小组：两个角组成一个平角，其中一个角是65°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-057,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-057.png,第57小组：两个角组成一个平角，其中一个角是70°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第57小组：两个角组成一个平角，其中一个角是70°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-058,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-058.png,第58小组：两个角组成一个平角，其中一个角是75°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第58小组：两个角组成一个平角，其中一个角是75°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-059,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-059.png,第59小组：两个角组成一个平角，其中一个角是80°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第59小组：两个角组成一个平角，其中一个角是80°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-060,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-060.png,第60小组：两个角组成一个平角，其中一个角是85°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第60小组：两个角组成一个平角，其中一个角是85°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-u-mc-061,missing,,,P4,angles-geometry,core,angle,P1,candidates/P4/angles-geometry/pep-primary-p4-u-mc-061.png,第61小组：两个角组成一个平角，其中一个角是90°，另一个角是多少度？,为人教版小学数学“角的度量与几何语言”题目生成一张角/平角/量角器线索题目插图。题干：第61小组：两个角组成一个平角，其中一个角是90°，另一个角是多少度？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
