id,grade,topicId,type,difficulty,generatorFamily,generatorVariant,independentAnswer,storedAnswer,status,reviewReason,notes
pep-high-hybrid-v1-s5-s5-space-vectors-fi-068,S5,pep-high-s5-space-vectors,fill-in,Foundation,space-vectors,space-vector-length-squared,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-mc-069,S5,pep-high-s5-space-vectors,multiple-choice,Core,space-vectors,space-vector-dot,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-070,S5,pep-high-s5-space-vectors,short-answer,Challenge,space-vectors,space-vector-sum,"(0,1,4)","(0,1,4)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-fi-071,S5,pep-high-s5-space-vectors,fill-in,Exam,space-vectors,space-vector-length-squared,33,33,pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-mc-072,S5,pep-high-s5-space-vectors,multiple-choice,Foundation,space-vectors,space-vector-dot,-3,-3,pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-073,S5,pep-high-s5-space-vectors,short-answer,Core,space-vectors,space-vector-sum,"(3,1,0)","(3,1,0)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-074,S5,pep-high-s5-space-vectors,short-answer,Challenge,space-vectors,space-vector-sum,"(5,3,2)","(5,3,2)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-075,S5,pep-high-s5-space-vectors,short-answer,Exam,space-vectors,space-vector-sum,"(-1,0,4)","(-1,0,4)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-076,S5,pep-high-s5-space-vectors,short-answer,Foundation,space-vectors,space-vector-sum,"(1,2,2)","(1,2,2)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-077,S5,pep-high-s5-space-vectors,short-answer,Core,space-vectors,space-vector-sum,"(3,4,4)","(3,4,4)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-078,S5,pep-high-s5-space-vectors,short-answer,Challenge,space-vectors,space-vector-sum,"(2,0,0)","(2,0,0)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-079,S5,pep-high-s5-space-vectors,short-answer,Exam,space-vectors,space-vector-sum,"(4,2,2)","(4,2,2)",pass,,OK
pep-high-hybrid-v1-s5-s5-space-vectors-sa-080,S5,pep-high-s5-space-vectors,short-answer,Foundation,space-vectors,space-vector-sum,"(1,-1,0)","(1,-1,0)",pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-001,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,2,2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-002,S5,pep-high-s5-lines-circles,fill-in,Challenge,lines-circles,circle-radius,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-003,S5,pep-high-s5-lines-circles,multiple-choice,Exam,lines-circles,line-slope,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-004,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,3,3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-005,S5,pep-high-s5-lines-circles,fill-in,Core,lines-circles,circle-radius,7,7,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-006,S5,pep-high-s5-lines-circles,multiple-choice,Challenge,lines-circles,line-slope,-1,-1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-007,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-008,S5,pep-high-s5-lines-circles,fill-in,Foundation,lines-circles,circle-radius,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-009,S5,pep-high-s5-lines-circles,multiple-choice,Core,lines-circles,line-slope,2,2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-010,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,5,5,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-011,S5,pep-high-s5-lines-circles,fill-in,Exam,lines-circles,circle-radius,7,7,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-012,S5,pep-high-s5-lines-circles,multiple-choice,Foundation,lines-circles,line-slope,3,3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-013,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,0,0,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-014,S5,pep-high-s5-lines-circles,fill-in,Challenge,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-015,S5,pep-high-s5-lines-circles,multiple-choice,Exam,lines-circles,line-slope,-2,-2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-016,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-017,S5,pep-high-s5-lines-circles,fill-in,Core,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-018,S5,pep-high-s5-lines-circles,multiple-choice,Challenge,lines-circles,line-slope,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-019,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-020,S5,pep-high-s5-lines-circles,fill-in,Foundation,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-021,S5,pep-high-s5-lines-circles,multiple-choice,Core,lines-circles,line-slope,-1,-1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-022,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-023,S5,pep-high-s5-lines-circles,fill-in,Exam,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-024,S5,pep-high-s5-lines-circles,multiple-choice,Foundation,lines-circles,line-slope,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-025,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-026,S5,pep-high-s5-lines-circles,fill-in,Challenge,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-027,S5,pep-high-s5-lines-circles,multiple-choice,Exam,lines-circles,line-slope,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-028,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-029,S5,pep-high-s5-lines-circles,fill-in,Core,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-030,S5,pep-high-s5-lines-circles,multiple-choice,Challenge,lines-circles,line-slope,-2,-2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-031,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,0,0,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-032,S5,pep-high-s5-lines-circles,fill-in,Foundation,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-033,S5,pep-high-s5-lines-circles,multiple-choice,Core,lines-circles,line-slope,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-034,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-035,S5,pep-high-s5-lines-circles,fill-in,Exam,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-036,S5,pep-high-s5-lines-circles,multiple-choice,Foundation,lines-circles,line-slope,-1,-1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-037,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-038,S5,pep-high-s5-lines-circles,fill-in,Challenge,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-039,S5,pep-high-s5-lines-circles,multiple-choice,Exam,lines-circles,line-slope,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-040,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-041,S5,pep-high-s5-lines-circles,fill-in,Core,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-042,S5,pep-high-s5-lines-circles,multiple-choice,Challenge,lines-circles,line-slope,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-043,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-044,S5,pep-high-s5-lines-circles,fill-in,Foundation,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-045,S5,pep-high-s5-lines-circles,multiple-choice,Core,lines-circles,line-slope,-2,-2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-046,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-047,S5,pep-high-s5-lines-circles,fill-in,Exam,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-048,S5,pep-high-s5-lines-circles,multiple-choice,Foundation,lines-circles,line-slope,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-049,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-050,S5,pep-high-s5-lines-circles,fill-in,Challenge,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-051,S5,pep-high-s5-lines-circles,multiple-choice,Exam,lines-circles,line-slope,-1,-1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-052,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,5,5,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-053,S5,pep-high-s5-lines-circles,fill-in,Core,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-054,S5,pep-high-s5-lines-circles,multiple-choice,Challenge,lines-circles,line-slope,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-055,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-056,S5,pep-high-s5-lines-circles,fill-in,Foundation,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-057,S5,pep-high-s5-lines-circles,multiple-choice,Core,lines-circles,line-slope,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-058,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-059,S5,pep-high-s5-lines-circles,fill-in,Exam,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-060,S5,pep-high-s5-lines-circles,multiple-choice,Foundation,lines-circles,line-slope,-2,-2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-061,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-062,S5,pep-high-s5-lines-circles,fill-in,Challenge,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-063,S5,pep-high-s5-lines-circles,multiple-choice,Exam,lines-circles,line-slope,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-064,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-065,S5,pep-high-s5-lines-circles,fill-in,Core,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-066,S5,pep-high-s5-lines-circles,multiple-choice,Challenge,lines-circles,line-slope,-1,-1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-067,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-068,S5,pep-high-s5-lines-circles,fill-in,Foundation,lines-circles,circle-radius,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-069,S5,pep-high-s5-lines-circles,multiple-choice,Core,lines-circles,line-slope,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-070,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,5,5,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-fi-071,S5,pep-high-s5-lines-circles,fill-in,Exam,lines-circles,circle-radius,7,7,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-mc-072,S5,pep-high-s5-lines-circles,multiple-choice,Foundation,lines-circles,line-slope,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-073,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,0,0,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-074,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-075,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-076,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-077,S5,pep-high-s5-lines-circles,short-answer,Core,lines-circles,point-line-distance-numerator,5,5,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-078,S5,pep-high-s5-lines-circles,short-answer,Challenge,lines-circles,point-line-distance-numerator,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-079,S5,pep-high-s5-lines-circles,short-answer,Exam,lines-circles,point-line-distance-numerator,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-lines-circles-sa-080,S5,pep-high-s5-lines-circles,short-answer,Foundation,lines-circles,point-line-distance-numerator,5,5,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-001,S5,pep-high-s5-conics,short-answer,Core,conics,ellipse-focal-distance,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-fi-002,S5,pep-high-s5-conics,fill-in,Challenge,conics,parabola-p,3,3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-mc-003,S5,pep-high-s5-conics,multiple-choice,Exam,conics,ellipse-c-squared,16,16,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-sa-004,S5,pep-high-s5-conics,short-answer,Foundation,conics,ellipse-focal-distance,2,2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-fi-005,S5,pep-high-s5-conics,fill-in,Core,conics,parabola-p,6,6,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-mc-006,S5,pep-high-s5-conics,multiple-choice,Challenge,conics,ellipse-c-squared,9,9,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-sa-007,S5,pep-high-s5-conics,short-answer,Exam,conics,ellipse-focal-distance,8,8,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-008,S5,pep-high-s5-conics,fill-in,Foundation,conics,parabola-p,3,3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-mc-009,S5,pep-high-s5-conics,multiple-choice,Core,conics,ellipse-c-squared,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-sa-010,S5,pep-high-s5-conics,short-answer,Challenge,conics,ellipse-focal-distance,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-011,S5,pep-high-s5-conics,fill-in,Exam,conics,parabola-p,6,6,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-mc-012,S5,pep-high-s5-conics,multiple-choice,Foundation,conics,ellipse-c-squared,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s5-s5-conics-sa-013,S5,pep-high-s5-conics,short-answer,Core,conics,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-014,S5,pep-high-s5-conics,fill-in,Challenge,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-015,S5,pep-high-s5-conics,multiple-choice,Exam,conics,ellipse-c-squared,16,16,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-016,S5,pep-high-s5-conics,short-answer,Foundation,conics,ellipse-focal-distance,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-017,S5,pep-high-s5-conics,fill-in,Core,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-018,S5,pep-high-s5-conics,multiple-choice,Challenge,conics,ellipse-c-squared,9,9,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-019,S5,pep-high-s5-conics,short-answer,Exam,conics,ellipse-focal-distance,8,8,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-020,S5,pep-high-s5-conics,fill-in,Foundation,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-021,S5,pep-high-s5-conics,multiple-choice,Core,conics,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-022,S5,pep-high-s5-conics,short-answer,Challenge,conics,ellipse-focal-distance,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-023,S5,pep-high-s5-conics,fill-in,Exam,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-024,S5,pep-high-s5-conics,multiple-choice,Foundation,conics,ellipse-c-squared,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-025,S5,pep-high-s5-conics,short-answer,Core,conics,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-026,S5,pep-high-s5-conics,fill-in,Challenge,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-027,S5,pep-high-s5-conics,multiple-choice,Exam,conics,ellipse-c-squared,16,16,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-028,S5,pep-high-s5-conics,short-answer,Foundation,conics,ellipse-focal-distance,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-029,S5,pep-high-s5-conics,fill-in,Core,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-030,S5,pep-high-s5-conics,multiple-choice,Challenge,conics,ellipse-c-squared,9,9,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-031,S5,pep-high-s5-conics,short-answer,Exam,conics,ellipse-focal-distance,8,8,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-032,S5,pep-high-s5-conics,fill-in,Foundation,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-033,S5,pep-high-s5-conics,multiple-choice,Core,conics,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-034,S5,pep-high-s5-conics,short-answer,Challenge,conics,ellipse-focal-distance,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-035,S5,pep-high-s5-conics,fill-in,Exam,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-036,S5,pep-high-s5-conics,multiple-choice,Foundation,conics,ellipse-c-squared,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-037,S5,pep-high-s5-conics,short-answer,Core,conics,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-038,S5,pep-high-s5-conics,fill-in,Challenge,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-039,S5,pep-high-s5-conics,multiple-choice,Exam,conics,ellipse-c-squared,16,16,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-040,S5,pep-high-s5-conics,short-answer,Foundation,conics,ellipse-focal-distance,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-041,S5,pep-high-s5-conics,fill-in,Core,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-042,S5,pep-high-s5-conics,multiple-choice,Challenge,conics,ellipse-c-squared,9,9,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-043,S5,pep-high-s5-conics,short-answer,Exam,conics,ellipse-focal-distance,8,8,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-044,S5,pep-high-s5-conics,fill-in,Foundation,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-045,S5,pep-high-s5-conics,multiple-choice,Core,conics,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-046,S5,pep-high-s5-conics,short-answer,Challenge,conics,ellipse-focal-distance,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-047,S5,pep-high-s5-conics,fill-in,Exam,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-048,S5,pep-high-s5-conics,multiple-choice,Foundation,conics,ellipse-c-squared,1,1,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-049,S5,pep-high-s5-conics,short-answer,Core,conics,ellipse-focal-distance,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-050,S5,pep-high-s5-conics,fill-in,Challenge,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-051,S5,pep-high-s5-conics,multiple-choice,Exam,conics,ellipse-c-squared,16,16,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-052,S5,pep-high-s5-conics,short-answer,Foundation,conics,ellipse-focal-distance,2,2,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-053,S5,pep-high-s5-conics,fill-in,Core,conics,parabola-p,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-054,S5,pep-high-s5-conics,multiple-choice,Challenge,conics,ellipse-c-squared,9,9,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-055,S5,pep-high-s5-conics,short-answer,Exam,conics,ellipse-focal-distance,8,8,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-056,S5,pep-high-s5-conics,fill-in,Foundation,conics,parabola-p,3,3,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-mc-057,S5,pep-high-s5-conics,multiple-choice,Core,conics,ellipse-c-squared,4,4,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-sa-058,S5,pep-high-s5-conics,short-answer,Challenge,conics,ellipse-focal-distance,6,6,pass,,OK
pep-high-hybrid-v1-s5-s5-conics-fi-059,S5,pep-high-s5-conics,fill-in,Exam,conics,parabola-p,6,6,pass,,OK
