id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
hjb-primary-ds-v1-p3-063,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,168×7正确计算为1176，解释清楚，答案覆盖完整。,个位8×7=56，写6进5；十位6×7=42，加进位5得47，写7进4；百位1×7=7，加进位4得11，结果是1176。,小马虎在计算 168 × 7 时，个位 8×7=56，向十位进 5，十位 6×7=42，他忘记加进位 5，直接写了 42，百位 1×7=7，最后得到 7426。请你写出正确的计算过程和结果。
hjb-primary-ds-v1-p3-064,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,389×6=2334，390×6=2340最接近，选项正确。,把 389 看作 390，390×6=2340,估算 389 × 6 的结果，下面哪个估算最接近精确值？
hjb-primary-ds-v1-p3-065,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,24×3竖式分解填空，答案72正确，顺序合理。,4，3，12，2，3，6，72,一箱矿泉水有 24 瓶，学校买了 3 箱。一共买了多少瓶？列竖式计算 24 × 3，先算个位（ ）×（ ）=（ ），再算十位（ ）×（ ）=（ ），结果是（ ）。
hjb-primary-ds-v1-p3-066,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,307×6=1842，十位处理正确，答案和解释一致。,1842，十位上0×6=0，加上个位进上来的4，十位应写4。,"小乐计算“6 × 307”时，先估一估：6 × 300 = 1800，6 × 7 = 42，所以结果大约是1800多。他列竖式如下：\n\n    3 0 7\n×       6\n---------\n  1 8 4 2\n\n他忘了在十位上写什么？请写出正确的积，并说明十位上应该怎样处理。"
hjb-primary-ds-v1-p3-067,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,估算20×8=160，精确192，合理且能帮助发现错误，选项正确。,估算：20×8=160，精确：24×8=192，192比160大一些，合理。,一箱矿泉水有24瓶，学校买了8箱。下面哪个算式先估算再精确计算，并且估算能帮助发现计算错误？
hjb-primary-ds-v1-p3-068,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,208×5竖式填空，十位0×5=0，加进位4得4，答案正确。,0，4，4,在竖式计算 5 × 2 0 8 时，十位上的“0”乘5得______，再加上个位进上来的______，十位应写______。
hjb-primary-ds-v1-p3-069,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,125×4=500，竖式过程正确，进位错误分析合理。,正确竖式：125×4，个位5×4=20，写0进2；十位2×4=8，加进位2得10，写0进1；百位1×4=4，加进位1得5；积为500。小丁可能十位忘了加进位2，或者进位加错位置。,小丁做了一道题：4 × 1 2 5 = 500。他检查时发现忘了进位。请你写出正确的竖式过程，并说明哪一步进位错了。
hjb-primary-ds-v1-p3-070,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,4×270=1080个位为0，其他选项个位非0，正确。,4 × 270,下面哪道题的积的个位是0？
hjb-primary-ds-v1-p3-071,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,236×4个位6×4=24，进2写4，答案正确。,"2,4",计算 236 × 4 时，个位 6 × 4 = 24，向十位进（  ），个位写（  ）。
hjb-primary-ds-v1-p3-072,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,9:05到9:17共12分钟，8×12=96，计算正确。,96,小丁每分钟写8个大字，他从9:05写到9:17，一共写了多少个大字？请写出计算过程。
hjb-primary-ds-v1-p3-073,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,403×3=1209最接近1200，其他选项距离更大，正确。,403 × 3,下面哪个算式的积最接近 1200？
hjb-primary-ds-v1-p3-074,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,407×5十位0×5=0，写在十位，答案正确。,十,竖式计算 407 × 5 时，十位上的 0 × 5 得 0，这个 0 应该写在积的（  ）位上。
hjb-primary-ds-v1-p3-075,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,24×8=192，192÷5=38余2，答案正确。,"38,2",一箱矿泉水有24瓶，学校买了8箱。如果每班分5瓶，最多可以分给多少个班？还剩几瓶？请写出计算过程。
hjb-primary-ds-v1-p3-076,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,237×4=948，估算240×4=960≈900，选项B正确。,估算：237 × 4 ≈ 900，竖式结果：948,小乐在计算 237 × 4 时，先估算了一下，然后列竖式计算。下面哪个选项正确描述了他的估算和竖式结果？
hjb-primary-ds-v1-p3-077,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,计算正确，答案与解释一致，无歧义。,3,计算 305 × 6 时，积的十位上是______。
hjb-primary-ds-v1-p3-078,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,计算正确，过程清晰，答案无误。,582,小马虎在计算一道一位数乘三位数的乘法时，把乘数6看成了9，结果得到873。正确的积应该是多少？请写出过程。
hjb-primary-ds-v1-p3-079,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-one-digit-multiplication,用一位数乘,pass,none,,,计算正确，选项唯一，无歧义。,1032,计算258×4，下面哪个结果正确？
hjb-primary-ds-v1-p3-080,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,周长计算正确，答案无误。,26,一个长方形花坛，长是8米，宽是5米。小明沿着花坛边缘走了一圈，他一共走了______米。
hjb-primary-ds-v1-p3-081,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,正方形边长计算正确，答案合理。,10厘米,小杰用一根长40厘米的绳子在桌面上围了一个长方形，这个长方形的长是12厘米。他保持绳子长度不变，又围了一个正方形。请问正方形的边长是多少厘米？请写出你的思考过程。
hjb-primary-ds-v1-p3-082,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,选项唯一正确，解释合理。,正方形的四条边都相等，四个角都是直角。,下面哪个说法是正确的？
hjb-primary-ds-v1-p3-083,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,与080题重复，但内容正确，无问题。,26,一个长方形花坛，长8米，宽5米。小明沿着花坛边缘走了一圈，他一共走了______米。
hjb-primary-ds-v1-p3-084,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,拼法正确，周长计算无误。,30厘米,用两个完全相同的长方形拼成一个大长方形，每个小长方形的长是7厘米，宽是4厘米。如果拼成的大长方形周长最短，应该怎样拼？请计算最短周长是多少厘米。
hjb-primary-ds-v1-p3-085,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,周长增加量计算正确，选项唯一。,8厘米,一个正方形的边长增加2厘米后，周长增加了多少厘米？
hjb-primary-ds-v1-p3-086,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,周长计算正确，答案无误。,26,一个长方形，长是8厘米，宽是5厘米。它的周长是______厘米。
hjb-primary-ds-v1-p3-087,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,宽的计算正确，过程清晰。,4,用一根铁丝正好围成一个边长是6厘米的正方形。如果把这根铁丝改围成一个长是8厘米的长方形，这个长方形的宽是多少厘米？
hjb-primary-ds-v1-p3-088,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,正方形定义准确，选项唯一正确。,四条边都相等且四个角都是直角的四边形,下面哪个图形一定是正方形？
hjb-primary-ds-v1-p3-089,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,周长和圈数计算正确。,108,一个正方形花坛，边长是9米。小明沿着花坛边缘走了3圈，他一共走了______米。
hjb-primary-ds-v1-p3-090,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,两种拼法周长计算正确，答案完整。,36厘米或30厘米,把两个完全相同的长方形拼成一个大长方形。每个小长方形的长是7厘米，宽是4厘米。拼成的大长方形的周长可能是多少厘米？请写出所有可能的情况。
hjb-primary-ds-v1-p3-091,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,长方形性质描述正确，选项唯一。,长方形有4条边，对边相等，4个角都是直角。,下面哪句话一定正确？
hjb-primary-ds-v1-p3-092,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,与086题重复，但内容正确。,26,一个长方形，长是8厘米，宽是5厘米。它的周长是____厘米。
hjb-primary-ds-v1-p3-093,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,答案开放但合理，acceptedAnswers覆盖多种组合。,长11厘米宽1厘米，长10厘米宽2厘米，长9厘米宽3厘米，长8厘米宽4厘米，长7厘米宽5厘米（任选两种）,用一根长24厘米的铁丝围成一个长方形，这个长方形的长和宽都是整厘米数。请写出两种不同的围法，并说明每种围法的长和宽各是多少厘米。
hjb-primary-ds-v1-p3-094,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,周长和圈数计算正确，选项唯一。,48米,一个正方形花坛，边长是6米。小明沿着花坛边缘走了2圈，他一共走了多少米？
hjb-primary-ds-v1-p3-095,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,题目正确，正方形特征描述准确，答案与解释一致。,"4,4,相等,直",一个正方形有____条边，____个角，所有的边都____，所有的角都是____角。
hjb-primary-ds-v1-p3-096,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,题目正确，周长计算无误，答案9厘米合理，解释清晰。,9厘米,小宇用一根长36厘米的绳子在钉板上围图形。他先围成一个长方形，长是10厘米。接着他把绳子拉直，重新围成一个正方形。这个正方形的边长是多少厘米？请写出你的思考过程。
hjb-primary-ds-v1-p3-097,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,题目正确，小棒根数计算无误，D选项周长最长，答案与解释一致。,D,下面哪个图形的周长最长？四个图形都是用同样长的小棒拼成的：A. 一个长方形，长边用4根小棒，短边用2根小棒；B. 一个正方形，每边用3根小棒；C. 一个长方形，长边用5根小棒，短边用1根小棒；D. 一个正方形，每边用4根小棒。
hjb-primary-ds-v1-p3-098,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-rectangle-square-geometry,长方形与正方形,pass,none,,,题目正确，长方形周长计算无误，答案26厘米合理。,26,一个长方形的长是8厘米，宽是5厘米，它的周长是______厘米。
hjb-primary-ds-v1-p3-099,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,pass,none,,,题目正确，分数表示准确，分母分子含义解释清晰。,3/8,妈妈把一张圆饼平均分成了8块。弟弟吃了其中的3块。弟弟吃了这张饼的几分之几？请用分数表示，并说明分母和分子各表示什么。
hjb-primary-ds-v1-p3-100,P3,upper,multiple-choice,Core,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,pass,none,,,题目正确，强调平均分，B选项符合1/4，其他选项均非平均分。,B,下面哪幅图里的涂色部分可以用1/4表示？A. 一个正方形被分成4个大小不同的小块，涂了其中1块；B. 一个圆形被平均分成4份，涂了其中1份；C. 一个长方形被分成4个三角形，其中1个三角形涂色，但这4个三角形大小不完全相同；D. 一条线段被分成4段，其中1段涂色，但4段长度不相等。
hjb-primary-ds-v1-p3-101,P3,upper,fill-in,Foundation,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,pass,none,,,题目正确，对折两次平均分成4份，每份1/4，读作四分之一。,四分之一，四分之一,把一张圆形纸片对折两次，沿折痕剪开，得到大小一样的4份。每份是这张纸的（    ），读作（    ）。
hjb-primary-ds-v1-p3-102,P3,upper,short-answer,Challenge,hjb-primary-p3-upper-fraction-introduction,分数的初步认识,pass,none,,,题目正确，分数计算无误，理由充分，答案与解释一致。,小红分到5/12，小明分到7/12。理由：整体是12个橘子，平均分成12份，每份1个。小红分到5个，就是5份，所以是5/12；小明分到7个，就是7份，所以是7/12。,妈妈买回12个同样大小的橘子，全部分给小红和小明。小红分到5个，小明分到7个。小红分到的橘子占全部的几分之几？小明分到的占全部的几分之几？请写出分数并说明理由。
