id,batch,grade,semester,topicId,unitTitle,volume,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,assessmentPatternCardIds,paperPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,manualQaStatus,reviewNotes
bnu-primary-ds-v2-p2-128,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Foundation,fill-in,小乐在复习除法时，把24个苹果平均分给几个小朋友，每个小朋友分到6个。他列式为24÷6=4（个）。小乐说：“我用乘法来检查：4×6=24，所以算对了。”你认为他的检查方法对吗？为什么？请把你的想法写下来。,,对，因为除法是乘法的逆运算，用商乘除数等于被除数，说明计算正确。,对，因为除法是乘法的逆运算，用商乘除数等于被除数，说明计算正确。 | 对，因为4×6=24，和原来的被除数一样，所以除法算对了。 | 对，因为乘法和除法是相反的，用乘法可以检查除法。,题目中24÷6=4，表示把24个苹果平均分，每份6个，可以分给4个小朋友。用乘法检查：4×6=24，等于被除数，说明除法计算正确。因为乘法和除法互为逆运算，所以小乐的检查方法是正确的。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-129,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Core,short-answer,"小丽有24张贴纸，她想把这些贴纸平均分给几个好朋友，每个好朋友分到的张数同样多。她想到了两种分法：
第一种：每个好朋友分6张，可以分给4个好朋友。
第二种：每个好朋友分8张，可以分给3个好朋友。
请你想一想，除了这两种分法，还有别的分法吗？请你写出一种分法，并说说你是怎样想的。",,每个好朋友分4张，可以分给6个好朋友（或每个好朋友分3张，可以分给8个好朋友；每个好朋友分2张，可以分给12个好朋友；每个好朋友分1张，可以分给24个好朋友；每个好朋友分12张，可以分给2个好朋友）。我是这样想的：24张贴纸，要平均分，就是想24可以分成几个几，也就是想乘法口诀。比如四六二十四，所以每个好朋友分4张，可以分给6个好朋友。,每个好朋友分4张，可以分给6个好朋友（或每个好朋友分3张，可以分给8个好朋友；每个好朋友分2张，可以分给12个好朋友；每个好朋友分1张，可以分给24个好朋友；每个好朋友分12张，可以分给2个好朋友）。我是这样想的：24张贴纸，要平均分，就是想24可以分成几个几，也就是想乘法口诀。比如四六二十四，所以每个好朋友分4张，可以分给6个好朋友。,24张贴纸平均分，就是找24的因数。乘法口诀中积为24的有：四六二十四、三八二十四、二乘十二得二十四、一乘二十四得二十四。所以除了6和4、8和3，还可以每份4张分6份，或每份3张分8份等。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-130,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Foundation,multiple-choice,二（1）班有 36 本课外书，平均分给 6 个小组，每个小组分到几本？下面哪个算式是正确的？,36 ÷ 6 = 6（本） | 36 ÷ 4 = 9（本） | 6 × 6 = 36（本） | 36 - 6 = 30（本）,36 ÷ 6 = 6（本）,36 ÷ 6 = 6（本）,把 36 本课外书平均分给 6 个小组，求每个小组分到几本，就是求每份数，用除法计算：36 ÷ 6 = 6（本）。选项 B 的除数 4 与题目无关；选项 C 是乘法，选项 D 是减法，都不符合平均分的意义。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-131,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Core,fill-in,在算式 48 ÷ 6 = □ 中，如果“六八四十八”，那么□里应该填几？,,8,8,因为 6 × 8 = 48，根据乘除法的关系，48 ÷ 6 = 8。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-132,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Foundation,short-answer,妈妈买了 24 个苹果，平均放在 4 个盘子里，每个盘子放几个？请写出算式和答案。,,24 ÷ 4 = 6（个）,24 ÷ 4 = 6（个） | 24÷4=6（个） | 24÷4=6个 | 24 ÷ 4 = 6个,把 24 平均分成 4 份，求每份是多少，用除法计算：24 ÷ 4 = 6（个）。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-133,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Core,multiple-choice,有 36 本故事书，每个小朋友分 6 本，可以分给几个小朋友？正确的算式是（ ）。,36 ÷ 6 = 6（个） | 36 ÷ 4 = 9（个） | 6 × 6 = 36（本） | 36 - 6 = 30（本）,36 ÷ 6 = 6（个）,36 ÷ 6 = 6（个）,已知总数和每份数，求份数，用除法：36 ÷ 6 = 6（个）。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-134,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Foundation,fill-in,根据口诀“五七三十五”写出两个除法算式：______ ÷ ______ = ______ 和 ______ ÷ ______ = ______。,,35 ÷ 5 = 7 和 35 ÷ 7 = 5,35 ÷ 5 = 7 和 35 ÷ 7 = 5 | 35÷5=7 和 35÷7=5,口诀“五七三十五”对应乘法 5×7=35，所以除法算式是 35÷5=7 和 35÷7=5。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-135,bnu-primary-v2,P2,upper,bnu-primary-p2-upper-division-facts-review,除法与整理复习,二年级上册,division-facts | multiplication-division-relationship | p2-upper-review | 表内除法,Core,short-answer,小明在计算 42 ÷ 7 时，想口诀“六七四十二”，得出结果是 6。他做得对吗？请说明理由。,,对，因为 6 × 7 = 42，所以 42 ÷ 7 = 6。,对，因为 6 × 7 = 42，所以 42 ÷ 7 = 6。 | 对，因为六七四十二，所以42÷7=6。,用乘法口诀“六七四十二”可以推出除法结果，6×7=42，因此 42÷7=6，计算正确。,bnu-primary-p2-upper-division-facts-review,bnu-primary-p2-upper-assessment-division-introduction-unit | bnu-primary-p2-upper-assessment-multiplication-division-application-unit,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-136,bnu-primary-v2,P2,lower,bnu-primary-p2-lower-division-strengthening,除法,二年级下册,division-facts | remainder-intuition | division-application | 除法,Foundation,multiple-choice,有 23 颗糖果，每个小朋友分 4 颗，最多可以分给几个小朋友？还剩几颗？正确的答案是（ ）。,5 个小朋友，还剩 3 颗 | 4 个小朋友，还剩 7 颗 | 6 个小朋友，还剩 1 颗 | 5 个小朋友，还剩 4 颗,5 个小朋友，还剩 3 颗,5 个小朋友，还剩 3 颗,23 ÷ 4 = 5（个）……3（颗），商 5 表示分给 5 个小朋友，余数 3 表示还剩 3 颗。,bnu-primary-p2-lower-division-strengthening,bnu-primary-p2-lower-assessment-division-strengthening | bnu-primary-p2-lower-assessment-direction-position,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-137,bnu-primary-v2,P2,lower,bnu-primary-p2-lower-division-strengthening,除法,二年级下册,division-facts | remainder-intuition | division-application | 除法,Core,fill-in,把 30 支铅笔平均分给 4 个班，每个班分到 ______ 支，还剩 ______ 支。,,7，2,7，2 | 7支，2支 | 7 2,30 ÷ 4 = 7（支）……2（支），所以每个班分到 7 支，还剩 2 支。,bnu-primary-p2-lower-division-strengthening,bnu-primary-p2-lower-assessment-division-strengthening | bnu-primary-p2-lower-assessment-direction-position,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-138,bnu-primary-v2,P2,lower,bnu-primary-p2-lower-division-strengthening,除法,二年级下册,division-facts | remainder-intuition | division-application | 除法,Foundation,short-answer,有 18 个气球，每 5 个扎成一束，可以扎成几束？还剩几个？请写出算式并回答。,,18 ÷ 5 = 3（束）……3（个）,18 ÷ 5 = 3（束）……3（个） | 18÷5=3（束）……3（个） | 18÷5=3束……3个,18 里面最多有 3 个 5，所以扎成 3 束，还剩 3 个。算式：18 ÷ 5 = 3（束）……3（个）。,bnu-primary-p2-lower-division-strengthening,bnu-primary-p2-lower-assessment-division-strengthening | bnu-primary-p2-lower-assessment-direction-position,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-139,bnu-primary-v2,P2,lower,bnu-primary-p2-lower-division-strengthening,除法,二年级下册,division-facts | remainder-intuition | division-application | 除法,Core,multiple-choice,下面哪个算式的结果与 7 × 8 相等？（ ）,56 ÷ 1 | 56 ÷ 7 | 56 ÷ 8 | 7 + 8,56 ÷ 1,56 ÷ 1,7 × 8 = 56，56 ÷ 1 = 56，结果相等。其他选项结果不是 56。,bnu-primary-p2-lower-division-strengthening,bnu-primary-p2-lower-assessment-division-strengthening | bnu-primary-p2-lower-assessment-direction-position,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-140,bnu-primary-v2,P2,lower,bnu-primary-p2-lower-division-strengthening,除法,二年级下册,division-facts | remainder-intuition | division-application | 除法,Foundation,fill-in,在算式 27 ÷ □ = 9 中，□里应该填 ______。,,3,3,想：27 除以几等于 9？因为 3 × 9 = 27，所以□里填 3。,bnu-primary-p2-lower-division-strengthening,bnu-primary-p2-lower-assessment-division-strengthening | bnu-primary-p2-lower-assessment-direction-position,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p2-141,bnu-primary-v2,P2,lower,bnu-primary-p2-lower-division-strengthening,除法,二年级下册,division-facts | remainder-intuition | division-application | 除法,Core,short-answer,有22个苹果，每5个装一盒，可以装满几盒？还剩几个苹果？请写出算式和答案。,,22÷5=4（盒）……2（个）,22÷5=4（盒）……2（个） | 22÷5=4盒……2个 | 22÷5=4（盒）余2（个）,22个苹果，每5个一份，求份数用除法。22÷5，想5的乘法口诀，四五二十，商4，22-20=2，余数2。所以装满4盒，剩2个。,bnu-primary-p2-lower-division-strengthening,bnu-primary-p2-lower-assessment-division-strengthening | bnu-primary-p2-lower-assessment-direction-position,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
