"reviewReason","questionId","grade","semester","type","difficulty","status","solverMethod","independentAnswer","storedAnswer","acceptedAnswers","notes","promptZhHans"
"required-solver-gap","pep-primary-p4-lower-037","P4","lower","multiple-choice","Core","solver-gap","","","3.50","3.50","solver:no deterministic solver matched this free-form item","下面各数中，去掉“0”后大小不变的是（ ）。"
"required-solver-gap","pep-primary-p4-lower-038","P4","lower","fill-in","Foundation","solver-gap","","","3.7","3.7","solver:no deterministic solver matched this free-form item","一瓶饮料 2.5 元，一包饼干 3.8 元。小明买一瓶饮料和一包饼干，付了 10 元，应找回 ______ 元。"
"required-solver-gap","pep-primary-p4-lower-039","P4","lower","multiple-choice","Core","solver-gap","","","平行四边形","平行四边形","solver:no deterministic solver matched this free-form item","下面图形中，不是轴对称图形的是（ ）。"
"required-solver-gap","pep-primary-p4-lower-040","P4","lower","fill-in","Foundation","solver-gap","","","125","125","solver:no deterministic solver matched this free-form item","小红四次跳绳的成绩分别是 120 下、135 下、128 下、117 下。她平均每次跳 ______ 下。"
"required-solver-gap","pep-primary-p4-lower-041","P4","lower","multiple-choice","Core","solver-gap","","","25×36 = 25×(40−4)","25×36 = 25×(40−4)","solver:no deterministic solver matched this free-form item","计算 25×36 时，下面哪种简便方法运用了乘法分配律？"
"required-solver-gap","pep-primary-p4-lower-042","P4","lower","fill-in","Foundation","solver-gap","","","100倍","100倍 | 100","solver:no deterministic solver matched this free-form item","把0.08的小数点向右移动两位，得到的数是原来的多少倍？"
"required-solver-gap","pep-primary-p4-lower-043","P4","lower","multiple-choice","Core","solver-gap","","","5.6 + 12.8 = 18.4","5.6 + 12.8 = 18.4","solver:no deterministic solver matched this free-form item","小丽买了一本笔记本花了5.6元，又买了一支钢笔花了12.8元，她一共花了多少元？正确的算式是？"
"required-solver-gap","pep-primary-p4-lower-044","P4","lower","fill-in","Foundation","solver-gap","","","4厘米、5厘米、6厘米、7厘米、8厘米、9厘米、10厘米、11厘米、12厘米中的任意一个","4厘米、5厘米、6厘米、7厘米、8厘米、9厘米、10厘米、11厘米、12厘米中的任意一个 | 4厘米 | 5厘米 | 6厘米 | 7厘米 | 8厘米 | 9厘米 | 10厘米 | 11厘米 | 12厘米 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12","solver:no deterministic solver matched this free-form item","一个三角形的两条边分别是5厘米和8厘米，第三条边的长度可能是多少厘米？（取整厘米数）"
"required-solver-gap","pep-primary-p4-lower-045","P4","lower","multiple-choice","Core","solver-gap","","","91分","91分","solver:no deterministic solver matched this free-form item","小明4次数学小测的成绩分别是92分、88分、94分、90分，他的平均分是多少？"
"required-solver-gap","pep-primary-p4-lower-046","P4","lower","fill-in","Core","solver-gap","","","乘法结合律","乘法结合律","solver:no deterministic solver matched this free-form item","在计算125×88时，小华想用简便方法：125×88 = 125×8×11，他运用了什么运算律？"
"required-solver-gap","pep-primary-p4-lower-047","P4","lower","multiple-choice","Core","solver-gap","","","0.51","0.51","solver:no deterministic solver matched this free-form item","下面四个小数中，哪个最大？"
"required-solver-gap","pep-primary-p4-lower-048","P4","lower","fill-in","Core","solver-gap","","","0.8升","0.8升 | 0.8","solver:no deterministic solver matched this free-form item","一瓶饮料的净含量是1.25升，倒入一个容量为0.45升的杯子后，瓶里还剩多少升？"
"required-solver-gap","pep-primary-p4-lower-049","P4","lower","multiple-choice","Core","solver-gap","","","3个","3个","solver:no deterministic solver matched this free-form item","一个由小正方体搭成的立体图形，从前面看是3个正方形排成一排，从上面看也是3个正方形排成一排，这个立体图形至少由几个小正方体搭成？"
"required-solver-gap","pep-primary-p4-lower-050","P4","lower","multiple-choice","Core","solver-gap","","","6只","6只","solver:no deterministic solver matched this free-form item","鸡兔同笼，共有头10个，脚28只，鸡有多少只？"
"required-solver-gap","pep-primary-p4-upper-001","P4","upper","multiple-choice","Core","solver-gap","","","50836000，五千零八十三万六千，5084万","50836000，五千零八十三万六千，5084万","solver:no deterministic solver matched this free-form item","一个数由5个千万、8个十万、3个万和6个千组成。这个数写作多少？读作什么？省略万位后面的尾数约是多少万？"
"required-solver-gap","pep-primary-p4-upper-002","P4","upper","fill-in","Foundation","solver-gap","","","13800；4","13800；4 | 13800,4 | 13800，4","solver:no deterministic solver matched this free-form item","计算 234 × 56 时，可以先估算：234 接近 230，56 接近 60，积大约是 ______。再笔算，积的个位是 ______。"
"required-solver-gap","pep-primary-p4-upper-003","P4","upper","short-answer","Challenge","solver-gap","","","周长40厘米；面积可能是72平方厘米或108平方厘米","周长40厘米；面积可能是72平方厘米或108平方厘米 | 40厘米；72平方厘米或108平方厘米","solver:no deterministic solver matched this free-form item","一个平行四边形相邻两条边的长度分别是8厘米和12厘米，其中一条边上的高是9厘米。这个平行四边形的周长是多少厘米？面积可能是多少平方厘米？（提示：考虑高可能在哪条边上）"
"required-solver-gap","pep-primary-p4-upper-004","P4","upper","multiple-choice","Exam","solver-gap","","","先算本周总销量495本，再乘4，估计下月销量约1980本","先算本周总销量495本，再乘4，估计下月销量约1980本","solver:no deterministic solver matched this free-form item","下面是某书店一周售出图书数量的条形统计图：周一售出45本，周二售出60本，周三售出55本，周四售出70本，周五售出80本，周六售出95本，周日售出90本。如果书店想用一周的总销量来估计下个月的销量（按4周计算），下面哪种估计方法最合理？"
"required-solver-gap","pep-primary-p4-upper-005","P4","upper","fill-in","Core","solver-gap","","","1049999999；950000000","1049999999；950000000 | 1049999999,950000000 | 1049999999，950000000","solver:no deterministic solver matched this free-form item","一个数省略亿位后面的尾数约是10亿。这个数最大是 ______，最小是 ______。"
"required-solver-gap","pep-primary-p4-upper-006","P4","upper","short-answer","Foundation","solver-gap","","","5000500 < 5005000 < 5050000 < 5500000","5000500 < 5005000 < 5050000 < 5500000 | 5000500，5005000，5050000，5500000","solver:no deterministic solver matched this free-form item","把下面各数按从小到大的顺序排列：5050000、5005000、5500000、5000500。请写出排列后的序列。"
"required-solver-gap","pep-primary-p4-upper-007","P4","upper","multiple-choice","Challenge","solver-gap","","","以上都对","以上都对","solver:no deterministic solver matched this free-form item","在计算 345 × 27 时，下面哪个算式的积与 345 × 27 的积相等？"
"required-solver-gap","pep-primary-p4-upper-008","P4","upper","fill-in","Exam","solver-gap","","","互相垂直","互相垂直 | 垂直","solver:no deterministic solver matched this free-form item","在同一平面内，如果直线a与直线b互相垂直，直线b与直线c互相平行，那么直线a与直线c的位置关系是 ______。"
"required-solver-gap","pep-primary-p4-upper-010","P4","upper","multiple-choice","Foundation","solver-gap","","","27","27","solver:no deterministic solver matched this free-form item","小马虎在计算一道除法题时，把除数36看成了63，结果得到的商是15，余数是9。正确的商应该是多少？"
"required-solver-gap","pep-primary-p4-upper-011","P4","upper","fill-in","Challenge","solver-gap","","","写作30569000，近似数是3057万","写作30569000，近似数是3057万 | 30569000，3057万 | 30569000 3057万","solver:no deterministic solver matched this free-form item","一个数由3个千万、5个十万、6个万和9个千组成，这个数写作多少？省略万位后面的尾数，它的近似数是多少？"
"required-solver-gap","pep-primary-p4-upper-012","P4","upper","short-answer","Core","solver-gap","","","大约2400本。把198看作200，200×12=2400。","大约2400本。把198看作200，200×12=2400。 | 2400本，198≈200，200×12=2400 | 2400本 198≈200 200×12=2400","solver:no deterministic solver matched this free-form item","学校图书馆有故事书198本，科技书的本数是故事书的12倍。图书馆大约有多少本科技书？你是怎样估算的？"
"required-solver-gap","pep-primary-p4-upper-013","P4","upper","multiple-choice","Foundation","solver-gap","","","A. 15°","A. 15° | A","solver:no deterministic solver matched this free-form item","用一个10倍的放大镜看一个15°的角，这个角的度数是（ ）。"
"required-solver-gap","pep-primary-p4-upper-014","P4","upper","fill-in","Challenge","solver-gap","","","先洗水壶，然后烧开水，在烧开水的同时洗茶杯、找茶叶，水烧开后沏茶。最少需要10分钟。","先洗水壶，然后烧开水，在烧开水的同时洗茶杯、找茶叶，水烧开后沏茶。最少需要10分钟。 | 洗水壶→烧开水（同时洗茶杯、找茶叶）→沏茶，10分钟 | 10分钟，洗水壶1分钟，烧开水8分钟（同时洗茶杯2分钟、找茶叶1分钟），沏茶1分钟","solver:no deterministic solver matched this free-form item","小明给客人沏茶，洗水壶要1分钟，烧开水要8分钟，洗茶杯要2分钟，找茶叶要1分钟，沏茶要1分钟。为了让客人尽快喝上茶，最合理的安排顺序是什么？最少需要多少分钟？"
"required-solver-gap","pep-primary-p4-upper-015","P4","upper","short-answer","Core","solver-gap","","","正确的商是11，余数是15。","正确的商是11，余数是15。 | 商11余15 | 11……15","solver:no deterministic solver matched this free-form item","小马虎在计算一道除法题时，把除数32看成了23，结果得到的商是15，余数是18。正确的商和余数应该是多少？请你写出思考过程。"
"required-solver-gap","pep-primary-p4-upper-016","P4","upper","multiple-choice","Foundation","solver-gap","","","B. 40005600","B. 40005600 | B","solver:no deterministic solver matched this free-form item","下面各数中，一个零都不读出来的是（ ）。"
"required-solver-gap","pep-primary-p4-upper-017","P4","upper","fill-in","Challenge","solver-gap","","","被除数最大是188，最小是163。","被除数最大是188，最小是163。 | 最大188，最小163 | 188和163","solver:no deterministic solver matched this free-form item","在下面的除法算式中，被除数最大可以填几？最小可以填几？\n□÷27=6……□"
"required-solver-gap","pep-primary-p4-upper-018","P4","upper","short-answer","Core","solver-gap","","","梯形。因为只有一组对边平行的四边形是梯形。","梯形。因为只有一组对边平行的四边形是梯形。 | 梯形，只有一组对边平行 | 梯形","solver:no deterministic solver matched this free-form item","一个四边形，它的一组对边平行，另一组对边不平行。这个四边形可能是什么图形？请写出它的名称，并说明你的理由。"
