id,grade,semester,knowledgePointId,type,difficulty,status,notes
pep-junior-v3-s3-k11-mc-022,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-023,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-024,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-025,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-026,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-027,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-028,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-029,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-030,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-031,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-032,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-033,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-034,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-035,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-036,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-037,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-038,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-039,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-040,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-041,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-042,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-043,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-044,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-045,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-046,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-047,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-048,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-049,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-050,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-051,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-052,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-053,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-054,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-055,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-056,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-057,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-058,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-059,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-060,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-061,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-062,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-063,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-064,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-065,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-mc-066,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,multiple-choice,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-001,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-002,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-003,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-004,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-005,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-006,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-007,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-008,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-009,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-010,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-011,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-012,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-013,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-014,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-015,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-016,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-017,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-018,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-019,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-020,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-021,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-022,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-023,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-024,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-025,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-026,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-027,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-028,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-029,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-030,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-031,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-032,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-033,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-034,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-035,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-036,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-037,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-038,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-039,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-040,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-041,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-042,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-043,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-044,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-045,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-046,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-047,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-048,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-049,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-050,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-051,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-052,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-053,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-054,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-055,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-056,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-057,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-058,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-059,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-060,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-061,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-062,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-063,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-064,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-065,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-066,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-fi-067,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,fill-in,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-001,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-002,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-003,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-004,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-005,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-006,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-007,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-008,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-009,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-010,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-011,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-012,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-013,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-014,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-015,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-016,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-017,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Exam,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-018,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-019,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-020,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-021,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-022,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-023,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-024,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-025,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-026,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-027,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-028,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-029,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-030,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-031,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-032,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-033,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-034,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-035,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-036,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-037,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-038,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-039,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-040,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-041,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-042,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-043,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-044,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-045,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-046,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-047,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-048,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-049,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-050,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-051,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-052,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-053,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-054,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-055,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-056,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-057,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-058,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-059,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-060,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-061,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-062,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-063,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-064,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-065,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-066,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
pep-junior-v3-s3-k11-sa-067,S3,lower,pep-junior-s3-lower-inverse-similarity-trigonometry,short-answer,Challenge,structure-pass-review-required,
