questionId,grade,volume,unitTitle,questionType,difficulty,needTier,needLevel,priority,visualCategory,family,illustrationKind,needsDeterministicOverlay,assetStatus,imagePath,reason,promptZhHans,imageBriefZhHans
hjb-primary-ds-v1-p3-217,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-217.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（2）班同学参加兴趣小组的情况用条形图表示：每个小组的人数用直条长度表示，直条旁边标有数字。美术组直条最高，标有15；音乐组直条第二高，标有12；体育组直条第三高，标有9；科技组直条最矮，标有6。下面哪种说法是正确的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-219,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-219.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（4）班四个小组收集废电池的数量用条形图表示：第一组直条标有18，第二组直条标有14，第三组直条标有20，第四组直条标有16。下面哪种说法是错误的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-222,P3,三年级下册,数据整理与统计表达,fill-in,Foundation,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-222.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面是三（2）班四个小组收集废电池的数量：第一组15节，第二组20节，第三组10节，第四组25节。请填写：收集最多的小组是第___组，收集了___节。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-223,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-223.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（3）班同学参加兴趣小组的人数统计如下：绘画组12人，舞蹈组8人，书法组5人，合唱组15人。下面哪个说法是正确的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-225,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-225.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（5）班四个同学的跳绳成绩如下：小明跳了85下，小红跳了92下，小刚跳了78下，小丽跳了88下。下面哪个说法是正确的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-227,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-227.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面是三（2）班同学参加兴趣小组的统计表： | 小组 | 人数 | |------|------| | 绘画 | 15 | | 书法 | 9 | | 舞蹈 | 12 | | 合唱 | 18 | 根据统计表，下面哪个说法是正确的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p3-229,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p3-229.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（4）班同学体育达标项目统计如下：跳绳达标30人，跑步达标25人，仰卧起坐达标20人，立定跳远达标28人。下面哪个结论是正确的？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-185,P4,四年级下册,统计,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-185.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面是某地一周内每天最高气温的折线统计图数据：周一25°C，周二26°C，周三24°C，周四27°C，周五28°C，周六30°C，周日29°C。从周一到周六，气温的整体变化趋势是（ ）。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-186,P4,四年级下册,统计,fill-in,Foundation,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-186.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丁记录了连续5天每天上午8时的室外气温，数据如下：星期一18℃，星期二20℃，星期三22℃，星期四21℃，星期五19℃。根据这些数据，星期几的气温最高？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-187,P4,四年级下册,统计,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-187.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面是某城市一周内每天下午2时的气温记录：星期一15℃，星期二17℃，星期三16℃，星期四18℃，星期五19℃，星期六20℃，星期日18℃。如果把这些数据画成折线统计图，横轴表示星期，纵轴表示气温，那么从星期二到星期三的线段表示什么？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-188,P4,四年级下册,统计,fill-in,Foundation,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-188.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小胖记录了自己一周内每天跳绳的个数：星期一120个，星期二135个，星期三130个，星期四140个，星期五125个。他打算画折线统计图，纵轴每格表示5个。如果纵轴从115开始，那么星期二的点应该画在纵轴从下往上数第几格的位置？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-189,P4,四年级下册,统计,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-189.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小亚记录了连续6天每天中午12时的室内温度，并画了折线统计图。她发现第1天到第2天的线段最陡。下面哪组数据符合她的记录？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-190,P4,四年级下册,统计,fill-in,Foundation,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-190.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小巧统计了自己连续4周每周阅读课外书的页数：第1周40页，第2周45页，第3周35页，第4周50页。根据这些数据，哪一周阅读页数最少？,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-191,P4,四年级下册,统计,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-191.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丁记录了上海某公园一周内每天上午8时的气温，并制成折线统计图。横轴表示星期一到星期日，纵轴表示气温（℃），每格代表1℃。数据点依次为：星期一10℃，星期二12℃，星期三11℃，星期四14℃，星期五15℃，星期六13℃，星期日16℃。下列说法正确的是（ ）。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-192,P4,四年级下册,统计,fill-in,Foundation,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-192.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小胖记录了自己连续5天每天跳绳的个数，并绘制成折线统计图。横轴表示天数（第1天到第5天），纵轴表示跳绳个数，每格代表10个。数据点：第1天120个，第2天135个，第3天130个，第4天150个，第5天145个。请填空：跳绳个数增加最多的是从第______天到第______天。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-193,P4,四年级下册,统计,multiple-choice,Core,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-193.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小亚记录了某植物一周内每天的高度，并制成折线统计图。横轴表示星期一到星期日，纵轴表示高度（厘米），每格代表2厘米。数据点：星期一6厘米，星期二8厘米，星期三10厘米，星期四10厘米，星期五12厘米，星期六14厘米，星期日14厘米。根据统计图，下列说法正确的是（ ）。,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
hjb-primary-ds-v1-p4-196,P4,四年级下册,统计,fill-in,Foundation,A_required,core,P1,sorting_data_chart,sorting-data-chart,chart,true,not-generated,candidates/hjb-primary-ds-v1-p4-196.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丁记录了连续5天每天上午10点的室外温度，数据如下：第1天18℃，第2天20℃，第3天19℃，第4天22℃，第5天25℃。如果把这些数据画成折线统计图，横轴表示天数，纵轴表示温度（单位：℃），那么从第1天到第5天，温度的整体变化趋势是______。（填“上升”或“下降”）,表现分类物品、象形统计、条形图或折线图底图；坐标轴、分类名、数值和标题后续叠加。
