"id","batch","grade","volume","chapter","topicTitleZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-high-ds-v2-s5-075","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Foundation","pass","true","true","none","","","64","64","64","标准答案 64 与独立计算一致，acceptedAnswers 包含 64。","无需修改；进入人工抽样复核即可。","high","二轮变式0575：解答：一个长方体的长、宽、高分别为 2、2、16，求体积。"
"hjb-high-ds-v2-s5-076","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Exam","pass","true","true","none","","","704","704","704","标准答案 704 与独立计算一致，选项 C 为 704，唯一正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0576：选择：一个长方体的长、宽、高分别为 8、8、11，求体积。"
"hjb-high-ds-v2-s5-077","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Core","pass","true","true","none","","","1088","1088","1088","标准答案 1088 与独立计算一致，acceptedAnswers 包含 1088。","无需修改；进入人工抽样复核即可。","high","二轮变式0577：填空：一个长方体的长、宽、高分别为 8、8、17，求体积。"
"hjb-high-ds-v2-s5-078","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Challenge","pass","true","true","none","","","450","450","450","标准答案 450 与独立计算一致，acceptedAnswers 包含 450。","无需修改；进入人工抽样复核即可。","high","二轮变式0578：解答：一个长方体的长、宽、高分别为 5、5、18，求体积。"
"hjb-high-ds-v2-s5-079","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Foundation","pass","true","true","none","","","784","784","784","标准答案 784 与独立计算一致，选项 D 为 784，唯一正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0579：选择：一个长方体的长、宽、高分别为 7、7、16，求体积。"
"hjb-high-ds-v2-s5-080","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Exam","pass","true","true","none","","","1936","1936","1936","标准答案 1936 与独立计算一致，acceptedAnswers 包含 1936。","无需修改；进入人工抽样复核即可。","high","二轮变式0580：填空：一个长方体的长、宽、高分别为 11、11、16，求体积。"
"hjb-high-ds-v2-s5-081","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Core","pass","true","true","none","","","648","648","648","标准答案 648 与独立计算一致，acceptedAnswers 包含 648，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0581：解答：一个长方体的长、宽、高分别为 9、9、8，求体积。"
"hjb-high-ds-v2-s5-082","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Challenge","pass","true","true","none","","","36","36","36","标准答案 36 与独立计算一致，选项 B 为 36，唯一正确选项，acceptedAnswers 包含 36，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0582：选择：一个长方体的长、宽、高分别为 3、3、4，求体积。"
"hjb-high-ds-v2-s5-083","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Foundation","pass","true","true","none","","","1936","1936","1936","标准答案 1936 与独立计算一致，acceptedAnswers 包含 1936，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0583：填空：一个长方体的长、宽、高分别为 11、11、16，求体积。"
"hjb-high-ds-v2-s5-084","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Exam","pass","true","true","none","","","2000","2000","2000","标准答案 2000 与独立计算一致，acceptedAnswers 包含 2000，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0584：解答：一个长方体的长、宽、高分别为 10、10、20，求体积。"
"hjb-high-ds-v2-s5-085","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Core","pass","true","true","none","","","180","180","180","标准答案 180 与独立计算一致，选项 A 为 180，唯一正确选项，acceptedAnswers 包含 180，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0585：选择：一个长方体的长、宽、高分别为 3、3、20，求体积。"
"hjb-high-ds-v2-s5-086","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Challenge","pass","true","true","none","","","16","16","16","标准答案 16 与独立计算一致，acceptedAnswers 包含 16，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0586：填空：一个长方体的长、宽、高分别为 2、2、4，求体积。"
"hjb-high-ds-v2-s5-087","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Foundation","pass","true","true","none","","","735","735","735","标准答案 735 与独立计算一致，acceptedAnswers 包含 735，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0587：解答：一个长方体的长、宽、高分别为 7、7、15，求体积。"
"hjb-high-ds-v2-s5-088","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Exam","pass","true","true","none","","","900","900","900","标准答案 900 与独立计算一致，选项 D 为 900，唯一正确选项，acceptedAnswers 包含 900，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0588：选择：一个长方体的长、宽、高分别为 10、10、9，求体积。"
"hjb-high-ds-v2-s5-089","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Core","pass","true","true","none","","","175","175","175","标准答案 175 与独立计算一致，acceptedAnswers 包含 175，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0589：填空：一个长方体的长、宽、高分别为 5、5、7，求体积。"
"hjb-high-ds-v2-s5-090","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Challenge","pass","true","true","none","","","448","448","448","标准答案 448 与独立计算一致，acceptedAnswers 包含 448，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0590：解答：一个长方体的长、宽、高分别为 8、8、7，求体积。"
"hjb-high-ds-v2-s5-091","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Foundation","pass","true","true","none","","","720","720","720","标准答案 720 与独立计算一致，选项 B 为 720，唯一正确选项，acceptedAnswers 包含 720，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0591：选择：一个长方体的长、宽、高分别为 6、6、20，求体积。"
"hjb-high-ds-v2-s5-092","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Exam","pass","true","true","none","","","225","225","225","标准答案 225 与独立计算一致，acceptedAnswers 包含 225，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0592：填空：一个长方体的长、宽、高分别为 5、5、9，求体积。"
"hjb-high-ds-v2-s5-093","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Core","pass","true","true","none","","","648","648","648","标准答案 648 与独立计算一致，acceptedAnswers 包含 648，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0593：解答：一个长方体的长、宽、高分别为 6、6、18，求体积。"
"hjb-high-ds-v2-s5-094","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Challenge","pass","true","true","none","","","1800","1800","1800","标准答案 1800 与独立计算一致，选项 C 为 1800，唯一正确选项，acceptedAnswers 包含 1800，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0594：选择：一个长方体的长、宽、高分别为 10、10、18，求体积。"
"hjb-high-ds-v2-s5-095","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Foundation","pass","true","true","none","","","225","225","225","标准答案 225 与独立计算一致，acceptedAnswers 包含 225，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0595：填空：一个长方体的长、宽、高分别为 5、5、9，求体积。"
"hjb-high-ds-v2-s5-096","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Exam","pass","true","true","none","","","810","810","810","标准答案 810 与独立计算一致，acceptedAnswers 包含 810，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0596：解答：一个长方体的长、宽、高分别为 9、9、10，求体积。"
"hjb-high-ds-v2-s5-097","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Core","pass","true","true","none","","","1500","1500","1500","标准答案 1500 与独立计算一致，选项 D 为 1500，唯一正确选项，acceptedAnswers 包含 1500，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0597：选择：一个长方体的长、宽、高分别为 10、10、15，求体积。"
"hjb-high-ds-v2-s5-098","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Challenge","pass","true","true","none","","","144","144","144","标准答案 144 与独立计算一致，acceptedAnswers 包含 144，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0598：填空：一个长方体的长、宽、高分别为 4、4、9，求体积。"
"hjb-high-ds-v2-s5-099","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","short-answer","Foundation","pass","true","true","none","","","1815","1815","1815","标准答案 1815 与独立计算一致，acceptedAnswers 包含 1815，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0599：解答：一个长方体的长、宽、高分别为 11、11、15，求体积。"
"hjb-high-ds-v2-s5-100","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","multiple-choice","Exam","pass","true","true","none","","","1024","1024","1024","标准答案 1024 与独立计算一致，选项 A 为 1024，唯一正确选项，acceptedAnswers 包含 1024，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0600：选择：一个长方体的长、宽、高分别为 8、8、16，求体积。"
"hjb-high-ds-v2-s5-101","hjb-v2","S5","必修 第三册","简单几何体","简单几何体","fill-in","Core","pass","true","true","none","","","252","252","252","标准答案 252 与独立计算一致，acceptedAnswers 包含 252，解析正确。","无需修改；进入人工抽样复核即可。","high","二轮变式0601：填空：一个长方体的长、宽、高分别为 6、6、7，求体积。"
