id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,sourceStage,solvableStatus,ragFitStatus,answerMatchStatus,explanationMatchStatus,mcUniquenessStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,stageASolvableStatus,stageASeverity,stageAIndependentAnswer,stageBAnswerMatchStatus,stageBExplanationMatchStatus,stageBMcUniquenessStatus,stageBCorrectedAnswer,stageCSeverity,promptZhHans
bnu-high-ds-v1-s4-365,S4,lower,short-answer,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,影长 8√3 ≈ 13.86 米，影子不会超出南边界。,影长 8√3 ≈ 13.86 米，影子不会超出南边界。,math_error|answer_mismatch|explanation_contradiction,,冬至正午太阳在正南，影子朝北，公园在主干道北侧，影子向北不会超出南边界。存储答案“影子会超出南边界”错误，与正确建模结论矛盾。,影长约为13.86米，影子会超出南边界。,影长约为13.86米，影子会超出南边界。 | 影长约13.86米，影子超出南边界。 | 影长≈13.86 m，影子超出南边界。 | 影长=8√3≈13.86米，影子超出南边界。,pass,none,影长 8√3 ≈ 13.86 米，影子不会超出南边界。,fail,fail,not_applicable,影长 8√3 ≈ 13.86 米，影子不会超出南边界。,blocker,某城市规划在一条笔直的东西向主干道北侧修建一座矩形公园，公园南边界紧邻主干道。为确定公园的日照条件，需要计算冬至日正午太阳光线与地面夹角（太阳高度角）为30°时，公园内某点处垂直于地面的旗杆影长。已知旗杆高8米，旗杆底部位于公园内距南边界10米、距西边界15米处。请建立适当的数学模型，计算冬至日正午该旗杆的影长，并判断影子是否会超出公园南边界（即影子是否投射到主干道上）。写出建模假设、所用公式及计算过程。
bnu-high-ds-v1-s4-368,S4,lower,short-answer,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,40.0 米,40.0 米,math_error|answer_mismatch|explanation_contradiction,,题目明确AB与AC垂直，由仰角得AC=h√3，BC=h，AB=80，勾股定理应为AC²+AB²=BC²，解得h=40米。存储答案56.6米错误，解析误用AB²+AC²=BC²，导致答案和解释均错误。Stage A独立解正确。,56.6米,56.6米 | 56.6 | 56.6 m,pass,none,塔高 40√2 ≈ 56.6 米,fail,fail,not_applicable,40.0 米,blocker,某测量小组要测量河对岸一座信号塔的高度。他们在河岸边选定一个观测点 A，测得塔顶的仰角为 30°。然后沿与塔底所在方向垂直的河岸方向前进 80 米到达观测点 B，在 B 点测得塔顶的仰角为 45°。假设观测点 A、B 与塔底 C 在同一水平面上，且 A、B、C 三点不共线。请建立适当的数学模型，计算信号塔的高度（精确到 0.1 米）。
bnu-high-ds-v1-s4-370,S4,lower,multiple-choice,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,,,math_error|answer_mismatch|ambiguous_mc|bad_options|explanation_contradiction|unsolvable,overlong_rationale,题目条件∠ACB=60°时，由余弦定理得h²=2500/(4-√3)，h≈33.2，与所有选项不符；解析强行近似为25√2且计算错误，题目无正确选项，不可解。,25√2,25√2,pass,none,25√3,fail,fail,fail,,blocker,某测量小组要测量河对岸一座塔的高度。他们在河岸边选取相距 50 m 的 A、B 两点，并测得从 A 点看塔顶的仰角为 30°，从 B 点看塔顶的仰角为 45°。已知 A、B 两点与塔底 C 在同一水平面内，且 A、B 与 C 的连线夹角为 60°。设塔高为 h m，则 h 的值为（ ）
bnu-high-ds-v1-s4-371,S4,lower,short-answer,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,12√39/13 米,12√39/13 米,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材建模要求。独立计算得高为12√39/13米，但存储答案24√3/7错误，且解析中12√3/√13=12√39/13，与24√3/7矛盾，存在计算错误和答案不匹配，需修正。,\frac{24\sqrt{3}}{7},\frac{24\sqrt{3}}{7} | 24√3/7 | 24*sqrt(3)/7,pass,none,24√3/7 米 或 (24√3)/7 米,fail,fail,not_applicable,12√39/13 米,blocker,某中学计划在校园内建造一个三角形花坛，三个顶点分别记为A、B、C。已知花坛的两边长度分别为AB = 8米，AC = 6米，且这两边的夹角∠BAC = 60°。为了美观，学校打算在花坛内铺设一条从顶点A到对边BC的最短路径（即BC边上的高）。请你建立数学模型，计算这条最短路径的长度（结果保留根号）。
bnu-high-ds-v1-s4-372,S4,lower,fill-in,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,50/√(4-√3) 米,50/√(4-√3) 米,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立解得塔高 h = 50/√(4-√3) 米，而存储答案 25√6 米错误。解析中 2500/(4-√3) 有理化后不等于 25√6，计算错误，导致答案与解释矛盾。,25√6 米,25√6 米 | 25√6 | 25√6米,pass,none,50/√(4-√3) 米 或 50√((4+√3)/13) 米,fail,fail,not_applicable,50/√(4-√3) 米,blocker,某数学建模小组要测量河对岸一座塔的高度。他们在河岸边选定两个观测点A和B，测得A、B两点之间的距离为50米。在点A测得塔顶的仰角为30°，在点B测得塔顶的仰角为45°，且A、B两点与塔底C在同一水平面内，∠ACB=60°。假设测量仪器高度忽略不计，请建立适当的数学模型，计算塔的高度（结果保留根号）。
bnu-high-ds-v1-s4-374,S4,lower,short-answer,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,,,math_error|missing_condition|explanation_contradiction|unsolvable,,题目条件矛盾：由仰角得AC=√3h，BC=h，在△ABC中AB=30，∠CAB=60°，余弦定理得h²-15√3h+450=0，判别式<0无实数解，无法计算塔高。存储答案15.0米基于错误假设∠ACB=60°且计算有误，解析与条件不符。题目不可解。,15.0米,15.0米 | 15米 | 15.0 | 15,pass,none,约 25.5 米,fail,fail,not_applicable,,blocker,某数学建模小组要测量校园内一座塔的高度。他们在地面上选取了 A、B 两点，测得 A、B 两点与塔底 C 在同一水平面内，且 A、B 两点间的距离为 30 米。在 A 点测得塔顶 D 的仰角为 30°，在 B 点测得塔顶 D 的仰角为 45°，且从 A 点观测 B 点的方向与从 A 点观测塔底 C 的方向之间的夹角为 60°。请建立适当的数学模型，计算塔的高度（精确到 0.1 米）。
bnu-high-ds-v1-s4-375,S4,lower,fill-in,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,,,math_error|missing_condition|explanation_contradiction|unsolvable,,题目条件矛盾：设纪念碑高h，由仰角得AC=√3h，BC=h，在△ABC中AB=20，∠CAB=60°，由余弦定理得h²-10√3h+200=0，判别式Δ=300-800<0，无实数解，无法求出高度。存储答案20√3米基于错误求解，解析中方程整理错误。题目不可解，需修正条件。,20√3 米,20√3 米 | 20√3 | 20*sqrt(3) | 20√3m,pass,none,20/√(4-√3) 米 或 20√((4+√3)/13) 米,fail,fail,not_applicable,,blocker,某数学建模小组要测量一座底部不可到达的纪念碑的高度。他们选择了一个水平基线AB，长度为20米，A、B两点与纪念碑底部中心C在同一水平面内。在A点测得纪念碑顶部D的仰角为30°，在B点测得D的仰角为45°，且从A点观测B点与C点的方向角（即∠CAB）为60°。假设测量仪器高度忽略不计，请计算纪念碑的高度CD。（结果保留根号）
bnu-high-ds-v1-s4-376,S4,lower,multiple-choice,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,35 m,35 m,math_error|explanation_contradiction,,题目可解，独立解用正弦定理得h=25√2≈35.35，最接近35 m。存储答案35 m正确，但解析用余弦定理且计算错误（h²=2500/(4-√6)≈1612，h≈40.15，与答案矛盾），且解析中余弦定理展开有误。解析错误导致explanationMatchStatus为fail，但答案匹配，故修正为35 m。选项唯一，无歧义。,35 m,35 m,pass,none,35 m,fail,fail,fail,35 m,blocker,某数学建模小组要测量河对岸一座塔的高度。他们在河岸边选取两个观测点 A 和 B，测得 AB = 50 m，且 A、B 与塔底 C 在同一水平面内。在 A 点测得塔顶 D 的仰角为 30°，在 B 点测得塔顶 D 的仰角为 45°，并测得 ∠CAB = 75°，∠CBA = 60°。假设测量仪器高度忽略不计，则塔的高度 CD 最接近下列哪个值？（参考数据：√2 ≈ 1.414，√3 ≈ 1.732）
bnu-high-ds-v1-s4-377,S4,lower,short-answer,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"(1) A(0,0), B(120,0), C(30√3, 30√3) 或等价坐标；(2) 距离为30√3≈51.96米，满足要求。","(1) A(0,0), B(120,0), C(30√3, 30√3) 或等价坐标；(2) 距离为30√3≈51.96米，满足要求。",math_error|answer_mismatch|explanation_contradiction,,"存储答案错误使用tan30°=x/y等，导致C点坐标和距离计算错误。Stage A独立解正确：C(30√3, 30√3)，距离30√3≈51.96米。存储答案与独立解不一致，且解析中的方程建立错误。","（1）以A为原点，AB方向为x轴正方向，建立平面直角坐标系，则A(0,0)，B(120,0)。设C(x,y)，由方向角得y>0，且tan30°=x/y，tan45°=(120-x)/y，解得x=120√3/(√3+1)≈43.92，y=120/(√3+1)≈43.92，故C(120√3/(√3+1), 120/(√3+1))。（2）C到AB的距离为y=120/(√3+1)=60(√3-1)≈43.92米，大于20米，满足要求。","（1）以A为原点，AB方向为x轴正方向，建立平面直角坐标系，则A(0,0)，B(120,0)。设C(x,y)，由方向角得y>0，且tan30°=x/y，tan45°=(120-x)/y，解得x=120√3/(√3+1)≈43.92，y=120/(√3+1)≈43.92，故C(120√3/(√3+1), 120/(√3+1))。（2）C到AB的距离为y=120/(√3+1)=60(√3-1)≈43.92米，大于20米，满足要求。",pass,none,"(1) A(0,0), B(120,0), C(30√3, 30√3) 或等价坐标；(2) 距离为30√3≈51.96米，满足不小于20米的要求。",fail,fail,not_applicable,"(1) A(0,0), B(120,0), C(30√3, 30√3) 或等价坐标；(2) 距离为30√3≈51.96米，满足要求。",blocker,"某城市规划在一条笔直的东西向主干道北侧修建一个三角形休闲广场。广场的三个顶点分别记为A、B、C，其中A和B位于主干道边缘，且AB连线与主干道平行，AB长120米。点C位于主干道北侧，从A测得C在北偏东30°方向，从B测得C在北偏西45°方向。\n\n（1）请建立适当的平面直角坐标系，写出A、B、C的坐标；\n（2）用向量方法计算顶点C到主干道边缘（即直线AB）的距离，并判断该距离是否满足“广场绿地率要求”（要求广场内任意一点到主干道边缘的距离不小于20米）。"
bnu-high-ds-v1-s4-378,S4,lower,fill-in,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,21.2,21.2,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合建模活动章节。Stage A独立解正确：设塔高h，AD=h·cot45°=h，BD=h·cot30°=√3 h，在△ABD中用余弦定理得h=30/√2≈21.2米。存储答案15.0错误，解析中余弦定理方程错误且结果自相矛盾，与正确解不符。,15.0,15.0 | 15,pass,none,塔高CD≈21.2米,fail,fail,not_applicable,21.2,blocker,某数学建模小组测量河对岸一座塔的高度。他们在河岸边选定一条基线AB，长度为30米，并在A、B两点分别测得塔顶C的仰角为45°和30°，且A、B两点与塔底D在同一水平面内。已知∠ABD=120°。请根据这些测量数据，计算塔的高度CD（精确到0.1米）。
bnu-high-ds-v1-s4-379,S4,lower,multiple-choice,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,,,math_error|ambiguous_mc|bad_options|explanation_contradiction,,题目四个选项均存在几何关系错误：A、B、D不共线，选项A、C、D的共线或垂直关系均不成立；选项B中C、D、A不共线且AC与AD不垂直。无正确选项，无法求解塔高。存储答案A与解析矛盾，解析中仰角关系错误。题目不可解，选项无效。,由A、B、D共线得向量AB与AD平行，且|AB|=80，结合仰角可求x_D,由A、B、D共线得向量AB与AD平行，且|AB|=80，结合仰角可求x_D,fail,blocker,,fail,fail,fail,,blocker,"某数学建模小组要测量河对岸一座信号塔的高度。他们在河岸一侧选取两个观测点A和B，测得A、B两点间的距离为80米。在点A测得塔顶C的仰角为30°，塔底D的仰角为15°；在点B测得塔顶C的仰角为45°，塔底D的仰角为30°。假设A、B、D三点在同一水平面上，且A、B、C、D在同一竖直平面内。该小组计划利用向量方法计算塔高CD。他们以A为原点，水平向右为x轴正方向，竖直向上为y轴正方向建立平面直角坐标系，并设塔底D的坐标为(x_D, 0)，塔顶C的坐标为(x_D, y_C)。下列向量关系中，能正确用于求解塔高的是哪一项？"
bnu-high-ds-v1-s4-380,S4,lower,short-answer,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,20√3 米,20√3 米,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合建模要求。独立求解得塔高20√3米。存储答案20√2错误，解析中余弦定理方程错误，cos60°=1/2代入后应为4h²-√3h²=1600，解得h=20√3。答案不匹配，解析矛盾，严重错误。,20√2 米,20√2 米 | 20√2 | 20√2m | 20√2 m,pass,none,塔高为20√3米,fail,fail,not_applicable,20√3 米,blocker,某校数学建模小组计划测量校园内一座塔的高度。他们选择了一个水平地面上的观测点A，测得塔顶的仰角为30°。然后沿着与塔底所在方向成60°的水平方向前进40米到达点B，在点B测得塔顶的仰角为45°。假设观测点A、B与塔底C在同一水平面上，且点A、B、C不共线。请建立适当的数学模型，计算塔的高度。（结果保留根号）
bnu-high-ds-v1-s4-383,S4,lower,short-answer,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,warn,none,high,stage-c,pass,pass,pass,weak,not_applicable,8小时,,,,"题目可解，答案8小时正确，与独立解一致。解析中区间描述有误（应为[2π+arcsin(1/4), 3π-arcsin(1/4)]等），但最终结果正确，不影响答案，故解释匹配为弱，无严重问题。",8小时,8小时 | 8,pass,none,8小时,pass,weak,not_applicable,,none,某港口水深y（米）是时间t（小时，0≤t≤24）的函数，经长期观测，其关系可近似为y=10+4sin(πt/6)。一艘货船的吃水深度为7米，安全条例要求至少有2米的安全间隙。该船一天中能进入港口的时间有多长？请给出解答过程。
bnu-high-ds-v1-s4-384,S4,lower,fill-in,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,,无法仅用a、b表示，需补充条件,missing_condition|answer_mismatch|explanation_contradiction,,题目仅给出AB=a，AD=b，未说明四边形形状，无法唯一表示EF。存储答案(a+b)/2仅在平行四边形假设下成立，但题目未明确，条件不足。Stage A指出无法仅用a、b表示，且解释与答案矛盾。,(a+b)/2,(a+b)/2 | 1/2(a+b),pass,none,EF = (a + b)/2,fail,fail,not_applicable,无法仅用a、b表示，需补充条件,blocker,在数学建模中，用向量方法证明几何命题。已知四边形ABCD中，E、F分别是AD、BC的中点。设向量AB=a，AD=b，请用a、b表示向量EF。
bnu-high-ds-v1-s4-385,S4,lower,multiple-choice,Core,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,pass,fail,pass,B,,explanation_contradiction,,"题目可解，唯一正确选项为B。解析错误声称A、C正确，与数学事实矛盾：A正确（最高25℃在t=12），但解析称“A正确但非选项”自相矛盾；C错误（[6,18]非单调递增）。解析存在严重错误，必须标记为fail。",这一天最低温度为5℃，出现在t=0和t=24时,这一天最低温度为5℃，出现在t=0和t=24时,pass,none,B,pass,fail,pass,,blocker,某地一天的温度变化近似满足函数T(t)=15-10cos(πt/12)，其中t为时间（小时，0≤t≤24）。下列说法正确的是：
bnu-high-ds-v1-s4-386,S4,lower,short-answer,Foundation,bnu-high-s4-数学建模活动-二,数学建模活动（二）,必修 第二册,数学建模活动（二）,fail,blocker,high,stage-c,pass,pass,fail,pass,not_applicable,25(3+√3)米,25(3+√3)米,math_error|answer_mismatch,,题目可解，符合建模活动章节。解析过程正确，但最终答案错误：正确河宽为25(3+√3)米，存储答案为25(√3+1)米，属于计算错误，需修正。,25(√3+1)米,25(√3+1)米 | 25(√3+1) | 25√3+25,pass,none,河宽为 25(3+√3) 米，约 118.3 米。,fail,pass,not_applicable,25(3+√3)米,blocker,在测量河宽的问题中，在河岸一侧选定两点A、B，相距50米。在对岸选定一点C，测得∠CAB=105°，∠CBA=45°。求河宽（即点C到直线AB的距离）。请给出计算过程。
