questionId,status,qaStatus,reviewNotes,batchPhase,illustrationType,grade,volume,unitTitle,imagePath,promptZhHans,generationBriefZhHans,copyrightSafetyZhHans
hjb-junior-ds-v2-s3-085,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-085.png,在Rt△ABC中，∠C=90°，AB=10，BC=6，则sinA的值为（ ）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-085 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-096,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-096.png,在 Rt△ABC 中，∠C = 90°，∠A = 35°，斜边 AB = 10。求直角边 BC 的长（结果保留一位小数）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-096 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-097,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-097.png,在 Rt△ABC 中，∠C = 90°，∠B = 40°，AC = 6。下列哪个式子可用来求 BC 的长？,为沪教版初中数学题 hjb-junior-ds-v2-s3-097 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-099,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-099.png,在 Rt△ABC 中，∠C = 90°，∠A = 22°，斜边 AB = 15。求直角边 AC 的长（结果保留两位小数）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-099 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-100,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-100.png,在 Rt△ABC 中，∠C = 90°，AB = 13，BC = 5，则 sin A 的值为（ ）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-100 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-118,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-118.png,在Rt△ABC中，∠C=90°，下列等式中一定成立的是（ ）,为沪教版初中数学题 hjb-junior-ds-v2-s3-118 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-119,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-119.png,在△ABC中，AB=AC=5，BC=6。将△ABC绕点A旋转，使点B落在点C的位置，点C落在点B'的位置。求sin∠BAB'的值。,为沪教版初中数学题 hjb-junior-ds-v2-s3-119 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-120,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-120.png,在Rt△ABC中，∠C=90°，tanA=2，AB=√5。求△ABC的面积。,为沪教版初中数学题 hjb-junior-ds-v2-s3-120 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-122,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-122.png,在Rt△ABC中，∠C=90°，BC=8，sinA=4/5。求AB的长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-122 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-124,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-124.png,在Rt△ABC中，∠C=90°，AB=5，BC=3。下列等式正确的是（ ）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-124 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-125,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-125.png,在Rt△ABC中，∠C=90°，cosA=5/13，AC=10。求△ABC的周长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-125 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-127,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-127.png,在Rt△ABC中，∠C=90°，AB=10，BC=6。下列哪个选项正确表示了sinA的值？,为沪教版初中数学题 hjb-junior-ds-v2-s3-127 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-128,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-128.png,在Rt△ABC中，∠C=90°，AC=5，BC=12，则tanA=______。,为沪教版初中数学题 hjb-junior-ds-v2-s3-128 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-129,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-129.png,在Rt△ABC中，∠C=90°，∠A=30°，BC=4。求AB的长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-129 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-141,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-141.png,在Rt△ABC中，∠C=90°，AB=10，sinA=0.6。求BC的长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-141 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-142,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-142.png,在Rt△ABC中，∠C=90°，AC=8，BC=6，则tanA的值为（ ）,为沪教版初中数学题 hjb-junior-ds-v2-s3-142 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-143,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-143.png,在Rt△ABC中，∠C=90°，∠A=30°，AB=12，则BC=______。,为沪教版初中数学题 hjb-junior-ds-v2-s3-143 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-144,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-144.png,在Rt△ABC中，∠C=90°，BC=5，AC=12，求sinB的值。,为沪教版初中数学题 hjb-junior-ds-v2-s3-144 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-145,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-145.png,在Rt△ABC中，∠C=90°，AB=5，BC=3，则cosA的值为（ ）,为沪教版初中数学题 hjb-junior-ds-v2-s3-145 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-148,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-148.png,在Rt△ABC中，∠C=90°，AC=12，BC=5，则cosB的值为（ ）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-148 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-149,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-149.png,在Rt△ABC中，∠C=90°，∠A=40°，AB=10。求BC的长（精确到0.01，sin40°≈0.643，cos40°≈0.766，tan40°≈0.839）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-149 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-152,queued,pending,,full,geometry-diagram,S3,九年级上册,锐角的三角比,candidates/hjb-junior-ds-v2-s3-152.png,在Rt△ABC中，∠C=90°，AB=10，sinA=3/5，则BC=______。,为沪教版初中数学题 hjb-junior-ds-v2-s3-152 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
