index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
567,hjb-junior-ds-v2-s2-067,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,multiple-choice,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-067 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,下列二次根式中，属于最简二次根式的是（ ）,√(x²+y²)（其中x>0，y>0）,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
568,hjb-junior-ds-v2-s2-068,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,fill-in,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-068 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知二次根式 √(2x-4) 与 √(x+1) 可以合并为最简二次根式，求 x 的值。,x=5,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
569,hjb-junior-ds-v2-s2-069,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,short-answer,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-069 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,计算：(√32 - √18) ÷ √2。,1,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
570,hjb-junior-ds-v2-s2-070,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,multiple-choice,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-070 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知最简二次根式 \(\sqrt{2a+3}\) 与 \(\sqrt{5}\) 是同类二次根式，则正整数 \(a\) 的值为（ ）,1,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
571,hjb-junior-ds-v2-s2-071,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,fill-in,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-071 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,当x=______时，二次根式√(3x-6)有意义。,x≥2,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
572,hjb-junior-ds-v2-s2-072,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,short-answer,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-072 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知a=√5+2，b=√5-2，求a²b+ab²的值。,2√5,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
573,hjb-junior-ds-v2-s2-073,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,multiple-choice,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-073 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,下列二次根式中，与√20是同类二次根式的是（ ）,√45,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
574,hjb-junior-ds-v2-s2-074,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,fill-in,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-074 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,计算：(√48-√27)÷√3=______。,1,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
575,hjb-junior-ds-v2-s2-075,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,short-answer,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-075 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,化简：√(a²b)（其中a>0，b>0）。,a√b,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
576,hjb-junior-ds-v2-s2-076,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,multiple-choice,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-076 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知实数 a 满足 √(a+3) + √(5-a) 有意义，则 a 的取值范围是（ ）,-3 ≤ a ≤ 5,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
577,hjb-junior-ds-v2-s2-077,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,fill-in,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-077 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,化简 √(48) - √(27) + √(12) 的结果为______。,3√3,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
578,hjb-junior-ds-v2-s2-078,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,short-answer,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-078 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知 x=√5+2，y=√5-2，求 x²y + xy² 的值。,2√5,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
579,hjb-junior-ds-v2-s2-079,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,multiple-choice,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-079 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,下列二次根式中，与√48是同类二次根式的是（ ）,√12,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
580,hjb-junior-ds-v2-s2-080,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,fill-in,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-080 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,若最简二次根式 √(2m+1) 与 √(3m-4) 是同类二次根式，则 m 的值为______。,5,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
581,hjb-junior-ds-v2-s2-081,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,short-answer,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-081 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,化简 √(48) - √(27) + √(12)，并写出最简结果。,3√3,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
582,hjb-junior-ds-v2-s2-082,S2,upper,八年级上册,二次根式,hjb-junior-s2-upper-quadratic-radicals,multiple-choice,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s2-082 绘制原创题目插图，单元「二次根式」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,若 √(x-3) + √(5-x) 有意义，则 x 的取值范围是（ ）,3≤x≤5,二次根式意义；最简二次根式；二次根式乘除；二次根式加减；化简求值,运算能力；符号意识；逻辑推理,nonnegative condition ignored；radicals combined across unlike radicands；factor extraction incomplete,hjb-junior-s2-upper-quadratic-radicals
