index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
417,hjb-junior-ds-v2-s1-417,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,fill-in,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-417 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知三条线段的长度分别为5 cm、8 cm和x cm。若它们能构成一个三角形，且x为整数，则x的最大可能值为______。,12,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
418,hjb-junior-ds-v2-s1-418,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,multiple-choice,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-418 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知三条线段的长度分别为 5 cm，8 cm，x cm。若这三条线段能组成一个三角形，且 x 为整数，则 x 的最大值是（ ）,12,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
419,hjb-junior-ds-v2-s1-419,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,fill-in,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-419 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知三条线段的长分别为5 cm、8 cm和x cm，若它们能组成一个三角形，则x的取值范围是______。,3 < x < 13,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
420,hjb-junior-ds-v2-s1-420,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,multiple-choice,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-420 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知三条线段的长度分别为 5 cm、8 cm 和 13 cm。下列说法正确的是：,这三条线段不能组成一个三角形，因为 5 + 8 = 13,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
421,hjb-junior-ds-v2-s1-421,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,fill-in,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-421 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在△ABC中，∠A=50°，∠B=70°，则∠C的外角等于______度。,120,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
422,hjb-junior-ds-v2-s1-422,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,multiple-choice,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-422 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,下列长度的三条线段能组成三角形的是（ ）,"C. 5cm, 7cm, 11cm",三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
423,hjb-junior-ds-v2-s1-423,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,fill-in,Core,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-423 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在△ABC中，已知∠A=40°，∠B=60°，则∠C=______度。,80,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
424,hjb-junior-ds-v2-s1-424,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,multiple-choice,Core,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-424 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在△ABC中，∠A=30°，∠B=80°，则∠C的外角是（ ）,C. 110°,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
425,hjb-junior-ds-v2-s1-425,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,fill-in,Core,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-425 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,若三角形三个内角的度数之比为2:3:4，则最小的内角为______度。,40,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
426,hjb-junior-ds-v2-s1-426,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,multiple-choice,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-426 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知三条线段长分别为3 cm、4 cm、8 cm，下列说法正确的是（　）,这三条线段不能组成三角形，因为3+4<8,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
427,hjb-junior-ds-v2-s1-427,S1,lower,七年级下册,三角形,hjb-junior-s1-lower-triangles,fill-in,Core,recommended,geometry-diagram,P2,medium,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-427 绘制原创题目插图，单元「三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在△ABC中，已知∠A=40°，∠B=60°，则∠C的外角等于______度。,100,三角形分类；三边关系；内角和；外角关系；全等初步,几何直观；逻辑推理；空间观念,triangle inequality checked partially；exterior angle relationship misused；corresponding vertices not matched,hjb-junior-s1-lower-triangles
