questionId,grade,volume,unitTitle,questionType,difficulty,needTier,visualCategory,reason,promptZhHans,assetStatus
hjb-primary-ds-v1-p1-202,P1,一年级下册,长度的比较与测量,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,比较下面两条绳子的长短：第一条绳子拉直后长12拃，第二条绳子拉直后长10拃。第___条绳子更长。,not-generated
hjb-primary-ds-v1-p1-203,P1,一年级下册,长度的比较与测量,multiple-choice,Foundation,A_required,counting_manipulatives,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小明用铅笔测量课桌的长度，测得课桌大约有5支铅笔长。小刚用橡皮测量同一张课桌，测得课桌大约有20块橡皮长。为什么两人得到的数据不同？,not-generated
hjb-primary-ds-v1-p1-204,P1,一年级下册,长度的比较与测量,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小芳用脚步测量教室的长度，她走了15步。小东用同样的方法测量，走了17步。___的步子更大。,not-generated
hjb-primary-ds-v1-p1-205,P1,一年级下册,长度的比较与测量,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪种方法能准确比较两根弯曲的铁丝的长度？,not-generated
hjb-primary-ds-v1-p1-206,P1,一年级下册,长度的比较与测量,fill-in,Foundation,A_required,counting_manipulatives,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小明用回形针测量铅笔的长度。他把回形针一个接一个排好，从铅笔的一端开始，到另一端结束，一共用了8个回形针。小红用同样的回形针测量同一支铅笔，但她没有把回形针对齐铅笔的一端，而是从铅笔的中间开始排，排了5个回形针就到铅笔的另一端了。小红说铅笔的长度是5个回形针。她的测量方法正确吗？铅笔的长度应该是几个回形针？,not-generated
hjb-primary-ds-v1-p1-207,P1,一年级下册,长度的比较与测量,multiple-choice,Foundation,A_required,counting_manipulatives,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪种比较铅笔长短的方法是正确的？,not-generated
hjb-primary-ds-v1-p1-208,P1,一年级下册,长度的比较与测量,fill-in,Foundation,A_required,counting_manipulatives,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丽用同样长的小棒测量课桌的长度，她一根接一根地摆，正好摆了6根小棒。小刚用同样的小棒测量同一张课桌，但他摆的时候小棒之间有空隙，摆了7根小棒。谁测出的课桌长度更准确？课桌的长度应该是几根小棒？,not-generated
hjb-primary-ds-v1-p1-209,P1,一年级下册,长度的比较与测量,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,用拃（张开大拇指和中指两端的距离）测量课桌的长度，下面哪种做法能得到正确的结果？,not-generated
hjb-primary-ds-v1-p1-210,P1,一年级下册,长度的比较与测量,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,比较两根绳子的长短。一根绳子是直的，另一根绳子是弯曲的。下面哪种比较方法最公平？,not-generated
hjb-primary-ds-v1-p1-211,P1,一年级下册,长度的比较与测量,multiple-choice,Foundation,A_required,counting_manipulatives,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丁和小方想比一比谁的铅笔更长。小丁的铅笔放在桌面上，小方的铅笔也放在桌面上，但两支铅笔的笔尖没有对齐。下面哪种做法能公平地比较出哪支铅笔更长？,not-generated
hjb-primary-ds-v1-p1-212,P1,一年级下册,长度的比较与测量,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小胖用回形针测量数学书的长度，他把回形针一个接一个排好，一共用了8个回形针。小亚用同样的回形针测量同一本数学书，但她没有排紧，回形针之间有空隙，结果用了9个回形针。谁测出的长度更接近数学书的实际长度？为什么？\n答：______测出的长度更接近实际长度，因为测量时回形针要______。,not-generated
hjb-primary-ds-v1-p1-213,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丁想用“身体尺”估测教室黑板的长度。下面哪种“身体尺”最合适？,not-generated
hjb-primary-ds-v1-p1-214,P1,一年级下册,身体上的尺子与数学广场,fill-in,Foundation,B_strong_recommended,measurement_ruler,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,小亚用“一拃”量课桌的长边，量了5次正好量完。小胖也用“一拃”量同一张课桌的长边，但他量了6次。谁的一拃更长？\n答：______的一拃更长。,not-generated
hjb-primary-ds-v1-p1-215,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,B_strong_recommended,measurement_ruler,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,数学广场上，小丁和小方在玩“找规律”游戏。他们看到一排彩旗：红、黄、蓝、红、黄、蓝、红、黄、？。接下来一面彩旗应该是什么颜色？,not-generated
hjb-primary-ds-v1-p1-216,P1,一年级下册,身体上的尺子与数学广场,fill-in,Foundation,B_strong_recommended,measurement_ruler,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,小明的课桌长度大约是4拃。如果他用同样的拃去量教室的门宽，量得门宽大约是6拃。请你估一估，教室的门宽大约是多少厘米？并简单说明你是怎样估的。（提示：小明一拃长约12厘米。）,not-generated
hjb-primary-ds-v1-p1-217,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小红想测量教室黑板的长度，她可以用下面哪种“身体尺”来估测最方便？,not-generated
hjb-primary-ds-v1-p1-218,P1,一年级下册,身体上的尺子与数学广场,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小丽用“步”来测量教室的长度，她走了15步。如果她的一步长约40厘米，教室的长度大约是多少厘米？,not-generated
hjb-primary-ds-v1-p1-219,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个长度最适合用“一庹”来估测？,not-generated
hjb-primary-ds-v1-p1-220,P1,一年级下册,身体上的尺子与数学广场,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,在数学广场活动中，小组成员用“拃”测量同一张课桌的长度，得到的结果分别是：小明4拃，小红5拃，小刚4拃半。为什么他们测量的结果不一样？请简单写出你的想法。,not-generated
hjb-primary-ds-v1-p1-221,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,B_strong_recommended,measurement_ruler,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,小丽张开拇指和食指，一拃长约12厘米。她用拃去量课桌的长边，量了5次刚好量完。课桌的长边大约有多长？,not-generated
hjb-primary-ds-v1-p1-222,P1,一年级下册,身体上的尺子与数学广场,fill-in,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小刚用脚步测量教室的宽。他的一步长约40厘米，沿着宽走了8步。教室的宽大约是___厘米。,not-generated
hjb-primary-ds-v1-p1-223,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪种身体尺最适合估测黑板的长度？,not-generated
hjb-primary-ds-v1-p1-224,P1,一年级下册,身体上的尺子与数学广场,fill-in,Foundation,B_strong_recommended,measurement_ruler,P1-P2 题目以具象数量、操作、分类、购物或生活场景为主；文字可作答，但插图能显著降低读题负担。,数学广场上有一排彩旗，按“红、黄、蓝、红、黄、蓝……”的顺序重复排列。第10面彩旗是什么颜色？,not-generated
hjb-primary-ds-v1-p1-225,P1,一年级下册,身体上的尺子与数学广场,multiple-choice,Foundation,A_required,measurement_ruler,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小杰用“身体尺”估测一根跳绳的长度，下面哪种做法最合适？,not-generated
