"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v4-s5-115","S5","必修 第三册","概率初步","multiple-choice","Foundation","8/21","8/21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-116","S5","必修 第三册","概率初步","fill-in","Exam","6/55","6/55 | 12/110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-117","S5","必修 第三册","概率初步","short-answer","Core","9/16","9/16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-118","S5","必修 第三册","概率初步","multiple-choice","Challenge","10/171","10/171 | 20/342","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-119","S5","必修 第三册","概率初步","fill-in","Foundation","7/17","7/17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-120","S5","必修 第三册","概率初步","short-answer","Exam","1/6","1/6 | 12/72","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-121","S5","必修 第三册","概率初步","multiple-choice","Core","1/3","1/3 | 5/15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-122","S5","必修 第三册","概率初步","fill-in","Challenge","1/210","1/210 | 2/420","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-123","S5","必修 第三册","概率初步","short-answer","Foundation","1/2","1/2 | 9/18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-124","S5","必修 第三册","概率初步","multiple-choice","Exam","1/13","1/13 | 12/156","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-125","S5","必修 第三册","概率初步","fill-in","Core","3/16","3/16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-126","S5","必修 第三册","概率初步","short-answer","Challenge","1/15","1/15 | 6/90","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-127","S5","必修 第三册","概率初步","multiple-choice","Foundation","7/24","7/24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-128","S5","必修 第三册","概率初步","fill-in","Exam","1/21","1/21 | 2/42","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-129","S5","必修 第三册","概率初步","short-answer","Core","11/28","11/28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-130","S5","必修 第三册","概率初步","multiple-choice","Challenge","55/153","55/153 | 110/306","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-131","S5","必修 第三册","概率初步","fill-in","Foundation","3/13","3/13 | 6/26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-132","S5","必修 第三册","概率初步","short-answer","Exam","11/42","11/42 | 110/420","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-133","S5","必修 第三册","概率初步","multiple-choice","Core","3/13","3/13 | 6/26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-134","S5","必修 第三册","概率初步","fill-in","Challenge","1/231","1/231 | 2/462","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-135","S5","必修 第三册","概率初步","short-answer","Foundation","7/16","7/16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-136","S5","必修 第三册","概率初步","multiple-choice","Exam","1/190","1/190 | 2/380","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-137","S5","必修 第三册","概率初步","fill-in","Core","3/20","3/20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-138","S5","必修 第三册","概率初步","short-answer","Challenge","2/57","2/57 | 12/342","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-139","S5","必修 第三册","概率初步","multiple-choice","Foundation","5/7","5/7 | 10/14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-140","S5","必修 第三册","概率初步","fill-in","Exam","7/51","7/51 | 42/306","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-141","S5","必修 第三册","概率初步","short-answer","Core","8/13","8/13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-142","S5","必修 第三册","概率初步","multiple-choice","Challenge","1/20","1/20 | 12/240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-143","S5","必修 第三册","概率初步","fill-in","Foundation","3/13","3/13 | 6/26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-144","S5","必修 第三册","概率初步","short-answer","Exam","5/26","5/26 | 30/156","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-145","S5","必修 第三册","概率初步","multiple-choice","Core","12/25","12/25","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-146","S5","必修 第三册","概率初步","fill-in","Challenge","28/351","28/351 | 56/702","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-147","S5","必修 第三册","概率初步","short-answer","Foundation","3/8","3/8 | 12/32","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-148","S5","必修 第三册","概率初步","multiple-choice","Exam","7/57","7/57 | 42/342","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-149","S5","必修 第三册","概率初步","fill-in","Core","7/24","7/24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-150","S5","必修 第三册","概率初步","short-answer","Challenge","1/120","1/120 | 2/240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-151","S5","必修 第三册","概率初步","multiple-choice","Foundation","3/14","3/14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-152","S5","必修 第三册","概率初步","fill-in","Exam","11/42","11/42 | 110/420","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-153","S5","必修 第三册","概率初步","short-answer","Core","6/19","6/19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-154","S5","必修 第三册","概率初步","multiple-choice","Challenge","4/19","4/19 | 72/342","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-155","S5","必修 第三册","概率初步","fill-in","Foundation","11/29","11/29","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-156","S5","必修 第三册","概率初步","short-answer","Exam","66/325","66/325 | 132/650","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-157","S5","必修 第三册","概率初步","multiple-choice","Core","2/5","2/5 | 12/30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-158","S5","必修 第三册","概率初步","fill-in","Challenge","22/57","22/57 | 132/342","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-159","S5","必修 第三册","概率初步","short-answer","Foundation","1/11","1/11 | 2/22","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-160","S5","必修 第三册","概率初步","multiple-choice","Exam","9/38","9/38 | 90/380","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-161","S5","必修 第三册","概率初步","fill-in","Core","1/4","1/4 | 5/20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-162","S5","必修 第三册","概率初步","short-answer","Challenge","11/87","11/87 | 110/870","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-163","S5","必修 第三册","概率初步","multiple-choice","Foundation","1/5","1/5 | 3/15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-164","S5","必修 第三册","概率初步","fill-in","Exam","1/35","1/35 | 12/420","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-165","S5","必修 第三册","概率初步","short-answer","Core","10/23","10/23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-166","S5","必修 第三册","统计","multiple-choice","Challenge","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-167","S5","必修 第三册","统计","fill-in","Foundation","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-168","S5","必修 第三册","统计","short-answer","Exam","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-169","S5","必修 第三册","统计","multiple-choice","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-170","S5","必修 第三册","统计","fill-in","Challenge","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-171","S5","必修 第三册","统计","short-answer","Foundation","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
