questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
bnu-junior-ds-v1-s1-443,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,"(4, 0)","(4, 0)",pass,none,OK
bnu-junior-ds-v1-s1-444,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,fill-in,y = x - 1,y = x - 1,pass,none,OK
bnu-junior-ds-v1-s1-445,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,"(-2,-3)","(-2,-3)",pass,none,OK
bnu-junior-ds-v1-s1-446,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,y=1,y=1,pass,none,OK
bnu-junior-ds-v1-s1-447,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,fill-in,x=3,x=3,pass,none,OK
bnu-junior-ds-v1-s1-448,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,"(3, 2)","(3, 2)",pass,none,OK
bnu-junior-ds-v1-s1-449,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,4,4,pass,none,OK
bnu-junior-ds-v1-s1-450,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,fill-in,2√10,2√10,pass,none,OK
bnu-junior-ds-v1-s1-451,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,"(-2,-3)","(-2,-3)",pass,none,OK
bnu-junior-ds-v1-s1-452,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,"(-3, 2)","(-3, 2)",pass,none,OK
bnu-junior-ds-v1-s1-453,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,6,6,pass,none,OK
bnu-junior-ds-v1-s1-454,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,对称轴是直线 x = 4。因为点 A 和点 B 的纵坐标相同，所以对称轴是垂直于 x 轴的直线，且经过线段 AB 的中点。线段 AB 的中点横坐标为 (2+6)/2 = 4，纵坐标为 5，所以对称轴是直线 x = 4。,对称轴是直线 x = 4。因为点 A 和点 B 的纵坐标相同，所以对称轴是垂直于 x 轴的直线，且经过线段 AB 的中点。线段 AB 的中点横坐标为 (2+6)/2 = 4，纵坐标为 5，所以对称轴是直线 x = 4。,pass,none,OK
bnu-junior-ds-v1-s1-455,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,1,1,pass,none,OK
bnu-junior-ds-v1-s1-456,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,"(2,-1)","(2,-1)",pass,none,OK
bnu-junior-ds-v1-s1-457,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,直线y=1,直线y=1,pass,none,OK
bnu-junior-ds-v1-s1-458,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,short-answer,"(4, -1)","(4, -1)",pass,none,OK
bnu-junior-ds-v1-s1-459,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-axis-symmetry,multiple-choice,"(2, -3)","(2, -3)",pass,none,OK
bnu-junior-ds-v1-s1-460,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,共有25种等可能的情况，其中两次都摸到红球的情况有9种。,共有25种等可能的情况，其中两次都摸到红球的情况有9种。,pass,none,OK
bnu-junior-ds-v1-s1-461,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-462,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-463,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,抛一枚硬币，正面朝上,抛一枚硬币，正面朝上,pass,none,OK
bnu-junior-ds-v1-s1-464,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,3/8,3/8,pass,none,OK
bnu-junior-ds-v1-s1-465,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-466,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/3,1/3,pass,none,OK
bnu-junior-ds-v1-s1-467,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,2/5,2/5,pass,none,OK
bnu-junior-ds-v1-s1-468,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,3/10,3/10,pass,none,OK
bnu-junior-ds-v1-s1-469,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,掷一枚骰子，点数是偶数,掷一枚骰子，点数是偶数,pass,none,OK
bnu-junior-ds-v1-s1-470,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-471,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,3/10,3/10,pass,none,OK
bnu-junior-ds-v1-s1-472,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-473,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/3,1/3,pass,none,OK
bnu-junior-ds-v1-s1-474,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/4,1/4,pass,none,OK
bnu-junior-ds-v1-s1-475,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,10,10,pass,none,OK
bnu-junior-ds-v1-s1-476,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-477,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/6,1/6,pass,none,OK
bnu-junior-ds-v1-s1-478,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,4/5,4/5,pass,none,OK
bnu-junior-ds-v1-s1-479,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/4,1/4,pass,none,OK
bnu-junior-ds-v1-s1-480,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,8,8,pass,none,OK
bnu-junior-ds-v1-s1-481,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,摸出红球,摸出红球,pass,none,OK
bnu-junior-ds-v1-s1-482,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-483,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,3/4,3/4,pass,none,OK
bnu-junior-ds-v1-s1-484,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/5,1/5,pass,none,OK
bnu-junior-ds-v1-s1-485,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,从一个装有3个红球、7个白球的袋子中随机摸出一个红球,从一个装有3个红球、7个白球的袋子中随机摸出一个红球,pass,none,OK
bnu-junior-ds-v1-s1-486,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,12/25,12/25,pass,none,OK
bnu-junior-ds-v1-s1-487,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,太阳从东方升起,太阳从东方升起,pass,none,OK
bnu-junior-ds-v1-s1-488,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-489,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-490,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/6,1/6,pass,none,OK
bnu-junior-ds-v1-s1-491,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,9/25,9/25,pass,none,OK
bnu-junior-ds-v1-s1-492,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/2,1/2,pass,none,OK
bnu-junior-ds-v1-s1-493,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,1/4,1/4,pass,none,OK
bnu-junior-ds-v1-s1-494,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,1/4,1/4,pass,none,OK
bnu-junior-ds-v1-s1-495,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,5/8,5/8,pass,none,OK
bnu-junior-ds-v1-s1-496,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,4/15,4/15,pass,none,OK
bnu-junior-ds-v1-s1-497,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,3/8,3/8,pass,none,OK
bnu-junior-ds-v1-s1-498,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,3/10,3/10,pass,none,OK
bnu-junior-ds-v1-s1-499,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,multiple-choice,3/10,3/10,pass,none,OK
bnu-junior-ds-v1-s1-500,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S1,bnu-junior-s1-lower-probability-introduction,short-answer,13/25,13/25,pass,none,OK
bnu-junior-ds-v1-s2-001,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,13,13,pass,none,OK
bnu-junior-ds-v1-s2-002,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,是直角三角形，因为7²+24²=49+576=625=25²，满足勾股定理的逆定理。,是直角三角形，因为7²+24²=49+576=625=25²，满足勾股定理的逆定理。,pass,none,OK
bnu-junior-ds-v1-s2-003,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,10,10,pass,none,OK
bnu-junior-ds-v1-s2-004,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,4,4,pass,none,OK
bnu-junior-ds-v1-s2-005,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,5km,5km,pass,none,OK
bnu-junior-ds-v1-s2-006,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,直角,直角,pass,none,OK
bnu-junior-ds-v1-s2-007,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,"3, 4, 5","3, 4, 5",pass,none,OK
bnu-junior-ds-v1-s2-008,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,8米,8米,pass,none,OK
bnu-junior-ds-v1-s2-009,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,25,25,pass,none,OK
bnu-junior-ds-v1-s2-010,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,5或√7,5或√7,pass,none,OK
bnu-junior-ds-v1-s2-011,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,是直角三角形，因为AB²+BC²=6²+8²=36+64=100=10²=AC²，满足勾股定理的逆定理。,是直角三角形，因为AB²+BC²=6²+8²=36+64=100=10²=AC²，满足勾股定理的逆定理。,pass,none,OK
bnu-junior-ds-v1-s2-012,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,√41,√41,pass,none,OK
bnu-junior-ds-v1-s2-013,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,三角形ABC是直角三角形，且∠B是直角,三角形ABC是直角三角形，且∠B是直角,pass,none,OK
bnu-junior-ds-v1-s2-014,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,是直角三角形。理由：因为AB² + BC² = 9² + 12² = 81 + 144 = 225，AC² = 15² = 225，所以AB² + BC² = AC²，根据勾股定理的逆定理，三角形ABC是直角三角形，且∠B = 90°。,是直角三角形。理由：因为AB² + BC² = 9² + 12² = 81 + 144 = 225，AC² = 15² = 225，所以AB² + BC² = AC²，根据勾股定理的逆定理，三角形ABC是直角三角形，且∠B = 90°。,pass,none,OK
bnu-junior-ds-v1-s2-015,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,60/13,60/13,pass,none,OK
bnu-junior-ds-v1-s2-016,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,2或8,2或8,pass,none,OK
bnu-junior-ds-v1-s2-017,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,是直角三角形，因为6²+8²=10²，满足勾股定理的逆定理。,是直角三角形，因为6²+8²=10²，满足勾股定理的逆定理。,pass,none,OK
bnu-junior-ds-v1-s2-018,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,√97,√97,pass,none,OK
bnu-junior-ds-v1-s2-019,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,直角三角形，因为AD²=45且AB²+BD²=45,直角三角形，因为AD²=45且AB²+BD²=45,pass,none,OK
bnu-junior-ds-v1-s2-020,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,三角形ABD是直角三角形，因为AB² + AD² = BD²。,三角形ABD是直角三角形，因为AB² + AD² = BD²。,pass,none,OK
bnu-junior-ds-v1-s2-021,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,54,54,pass,none,OK
bnu-junior-ds-v1-s2-022,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,60/13 cm,60/13 cm,pass,none,OK
bnu-junior-ds-v1-s2-023,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,是直角三角形。因为7²+24²=49+576=625=25²，满足勾股定理逆定理。,是直角三角形。因为7²+24²=49+576=625=25²，满足勾股定理逆定理。,pass,none,OK
bnu-junior-ds-v1-s2-024,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,8,8,pass,none,OK
bnu-junior-ds-v1-s2-025,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,"3, 4, 5","3, 4, 5",pass,none,OK
bnu-junior-ds-v1-s2-026,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,√(13²-(12-1)²)-5=√(169-121)-5=√48-5=4√3-5≈1.93米,√(13²-(12-1)²)-5=√(169-121)-5=√48-5=4√3-5≈1.93米,pass,none,OK
bnu-junior-ds-v1-s2-027,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,10,10,pass,none,OK
bnu-junior-ds-v1-s2-028,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,12,12,pass,none,OK
bnu-junior-ds-v1-s2-029,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,5或√7,5或√7,pass,none,OK
bnu-junior-ds-v1-s2-030,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,120/23,120/23,pass,none,OK
bnu-junior-ds-v1-s2-031,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,三角形ABC是直角三角形，∠B是直角,三角形ABC是直角三角形，∠B是直角,pass,none,OK
bnu-junior-ds-v1-s2-032,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,10km,10km,pass,none,OK
bnu-junior-ds-v1-s2-033,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,15,15,pass,none,OK
bnu-junior-ds-v1-s2-034,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,10或2√7,10或2√7,pass,none,OK
bnu-junior-ds-v1-s2-035,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,12米,12米,pass,none,OK
bnu-junior-ds-v1-s2-036,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,84,84,pass,none,OK
bnu-junior-ds-v1-s2-037,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,multiple-choice,3，4，5,3，4，5,pass,none,OK
bnu-junior-ds-v1-s2-038,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,short-answer,5,5,pass,none,OK
bnu-junior-ds-v1-s2-039,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-pythagorean-theorem,fill-in,8,8,pass,none,OK
bnu-junior-ds-v1-s2-040,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,√8,√8,pass,none,OK
bnu-junior-ds-v1-s2-041,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,（1）-√3，√5，√8都是无理数。理由：-√3是负的无限不循环小数，√5和√8都是开方开不尽的数，是无限不循环小数，所以它们都是无理数。（2）√5在2和3之间。理由：因为2²=4，3²=9，而4<5<9，所以2<√5<3。（3）-√3<√5。理由：因为-√3是负数，√5是正数，负数小于正数。,（1）-√3，√5，√8都是无理数。理由：-√3是负的无限不循环小数，√5和√8都是开方开不尽的数，是无限不循环小数，所以它们都是无理数。（2）√5在2和3之间。理由：因为2²=4，3²=9，而4<5<9，所以2<√5<3。（3）-√3<√5。理由：因为-√3是负数，√5是正数，负数小于正数。,pass,none,OK
bnu-junior-ds-v1-s2-042,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,6,6,pass,none,OK
bnu-junior-ds-v1-s2-043,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,a 是无理数,a 是无理数,pass,none,OK
bnu-junior-ds-v1-s2-044,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,d < a < c < b,d < a < c < b,pass,none,OK
bnu-junior-ds-v1-s2-045,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,5 cm,5 cm,pass,none,OK
bnu-junior-ds-v1-s2-046,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,a < b < c < d,a < b < c < d,pass,none,OK
bnu-junior-ds-v1-s2-047,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,2.5<√5<√7，√5是无理数，因为√5是无限不循环小数。,2.5<√5<√7，√5是无理数，因为√5是无限不循环小数。,pass,none,OK
bnu-junior-ds-v1-s2-048,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,a < b,a < b,pass,none,OK
bnu-junior-ds-v1-s2-049,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,点B在点C的左侧,点B在点C的左侧,pass,none,OK
bnu-junior-ds-v1-s2-050,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,2,2,pass,none,OK
bnu-junior-ds-v1-s2-051,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,9,9,pass,none,OK
bnu-junior-ds-v1-s2-052,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,π/2,π/2,pass,none,OK
bnu-junior-ds-v1-s2-053,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,2√3 < 3√2,2√3 < 3√2,pass,none,OK
bnu-junior-ds-v1-s2-054,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,1,1,pass,none,OK
bnu-junior-ds-v1-s2-055,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,√(0.04) = 0.2,√(0.04) = 0.2,pass,none,OK
bnu-junior-ds-v1-s2-056,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,4 - √5,4 - √5,pass,none,OK
bnu-junior-ds-v1-s2-057,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,x ≥ 1,x ≥ 1,pass,none,OK
bnu-junior-ds-v1-s2-058,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,5 和 6 之间,5 和 6 之间,pass,none,OK
bnu-junior-ds-v1-s2-059,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,0,0,pass,none,OK
bnu-junior-ds-v1-s2-060,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,4,4,pass,none,OK
bnu-junior-ds-v1-s2-061,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,π/2,π/2,pass,none,OK
bnu-junior-ds-v1-s2-062,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,5,5,pass,none,OK
bnu-junior-ds-v1-s2-063,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,(1) 7；(2) -4；(3) ±2,(1) 7；(2) -4；(3) ±2,pass,none,OK
bnu-junior-ds-v1-s2-064,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,b < a < d < c,b < a < d < c,pass,none,OK
bnu-junior-ds-v1-s2-065,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,a < b < c,a < b < c,pass,none,OK
bnu-junior-ds-v1-s2-066,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,³√49,³√49,pass,none,OK
bnu-junior-ds-v1-s2-067,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,√8,√8,pass,none,OK
bnu-junior-ds-v1-s2-068,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,边长为5√2厘米，是无理数,边长为5√2厘米，是无理数,pass,none,OK
bnu-junior-ds-v1-s2-069,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,49/9,49/9,pass,none,OK
bnu-junior-ds-v1-s2-070,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,c,c,pass,none,OK
bnu-junior-ds-v1-s2-071,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,64,64,pass,none,OK
bnu-junior-ds-v1-s2-072,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,1/16,1/16,pass,none,OK
bnu-junior-ds-v1-s2-073,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,multiple-choice,π/2,π/2,pass,none,OK
bnu-junior-ds-v1-s2-074,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,short-answer,-√13,-√13,pass,none,OK
bnu-junior-ds-v1-s2-075,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-upper-real-numbers,fill-in,>,>,pass,none,OK
