batch,questionId,grade,topicId,type,difficulty,qualityScore,knowledgeMatchScore,solvabilityScore,overallScore,evidenceCardIds,examPatternCardIds,riskFlags,reviewRecommendation
seed-v1,pep-high-s6-mc-090,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Challenge,74,100,100,91.3,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-091,S6,pep-high-s6-exam-practice,multiple-choice,Exam,74,100,100,91.3,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-092,S6,pep-high-s6-counting,multiple-choice,Exam,74,100,100,91.3,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-093,S6,pep-high-s6-random-variables,multiple-choice,Exam,74,100,100,91.3,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-094,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,74,100,100,91.3,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-095,S6,pep-high-s6-derivative-synthesis,multiple-choice,Challenge,74,100,100,91.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-096,S6,pep-high-s6-analytic-geometry-synthesis,multiple-choice,Challenge,74,100,100,91.3,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-097,S6,pep-high-s6-probability-statistics-synthesis,multiple-choice,Challenge,74,100,100,91.3,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-098,S6,pep-high-s6-exam-practice,multiple-choice,Exam,74,100,100,91.3,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-099,S6,pep-high-s6-counting,multiple-choice,Exam,74,100,100,91.3,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-mc-100,S6,pep-high-s6-random-variables,multiple-choice,Exam,74,100,100,91.3,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-fi-001,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-002,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-003,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-004,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-005,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-006,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-007,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-008,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-009,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-010,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-011,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-012,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-013,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-014,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-015,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-016,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-017,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-018,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,100,91.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-fi-019,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-020,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-021,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-022,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-023,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-024,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-025,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-026,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-027,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-028,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-029,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-030,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-031,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-032,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,100,91.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s6-fi-033,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-034,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-035,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-036,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-037,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-038,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-039,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-040,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-041,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-042,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-043,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-044,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-045,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-046,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-047,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-048,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-049,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-050,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-051,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-052,S6,pep-high-s6-bivariate-data,fill-in,Exam,74,100,80,84.7,pep-high-bivariate-statistics,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-053,S6,pep-high-s6-derivative-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-054,S6,pep-high-s6-analytic-geometry-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-conic-sections|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-055,S6,pep-high-s6-probability-statistics-synthesis,fill-in,Challenge,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-056,S6,pep-high-s6-exam-practice,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-057,S6,pep-high-s6-counting,fill-in,Exam,74,100,80,84.7,pep-high-counting-principles,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s6-fi-058,S6,pep-high-s6-random-variables,fill-in,Exam,74,100,80,84.7,pep-high-random-variables-distributions|pep-high-conditional-probability-distributions,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
