id,bank,grade,type,gradeAppropriate,solvable,answerCorrect,display,notes
hjb-primary-ds-v1-p6-052,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-053,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-054,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-055,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-056,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-057,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-058,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-059,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-060,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-061,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,fail,pass,"mc-ambiguous-as-graded: options [0, 3] all grade correct | ALIAS POISON: π×10=31.4厘米; acceptedAnswers include '314厘米' == distractor D"
hjb-primary-ds-v1-p6-062,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-063,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-066,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-067,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-068,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-069,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-070,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-071,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-072,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-073,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-074,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-075,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-076,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-077,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-078,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-079,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-080,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-081,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-083,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-084,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-085,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-086,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-087,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-088,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-089,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-090,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-091,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-092,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-093,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-094,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-095,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-096,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-097,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-098,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-099,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-100,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-101,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-102,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-103,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-104,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-105,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-106,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-107,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-108,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-109,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-110,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-111,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-112,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-113,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-114,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-115,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-116,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-117,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-118,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-119,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-120,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-121,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-122,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-123,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-124,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-125,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-126,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-127,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-128,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-129,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-130,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-131,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-132,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-133,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-134,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-135,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-136,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-137,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-138,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-139,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-140,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-141,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-142,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-143,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-144,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-145,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-146,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-147,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-149,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-150,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-151,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-153,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-154,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-155,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-156,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-157,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-160,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-161,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-162,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-163,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-164,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-166,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-167,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-168,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-169,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-171,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-172,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-174,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-175,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-176,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-177,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-178,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-179,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-180,MAINLAND/MAINLAND_HJB,P6,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-181,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-182,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-185,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-186,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-187,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-190,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-191,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-192,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-196,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-197,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-200,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-201,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-204,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-206,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-210,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-211,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-215,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-216,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-217,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-218,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-219,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-222,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-223,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-224,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,cosmetic:figure-reference-without-asset | HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-225,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-227,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-228,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,cosmetic:figure-reference-without-asset | HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-231,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-232,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-233,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-234,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-235,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-236,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-237,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-238,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-239,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-240,MAINLAND/MAINLAND_HJB,P6,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-241,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-242,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-243,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-244,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-245,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-246,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-247,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-248,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-249,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p6-250,MAINLAND/MAINLAND_HJB,P6,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s1-011,MAINLAND/MAINLAND_HJB,S1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s1-013,MAINLAND/MAINLAND_HJB,S1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s1-022,MAINLAND/MAINLAND_HJB,S1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s1-024,MAINLAND/MAINLAND_HJB,S1,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s1-036,MAINLAND/MAINLAND_HJB,S1,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
