questionId,grade,semester,topicId,unitTitle,questionType,difficulty,promptZhHans,answer,illustrationCategory,categoryLabelZh,illustrationPhase,gptImage2Batch,templateFamilyId,templateKey,normalizedPromptTemplate,suggestedImageKind,exactMathLabelsNeeded,notes
pep-junior-v2-s1-k04-fi-001,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为89°，另一个同位角为____。,89°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-001,plane_geometry | pep-junior-s1-lower-lines-coordinates | fill-in | 两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-019,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为65°和83°，第三个内角是多少？,32°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-020,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为70°和90°，第三个内角是多少？,20°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-021,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为75°和42°，第三个内角是多少？,63°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-022,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为35°和49°，第三个内角是多少？,96°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-023,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为40°和56°，第三个内角是多少？,84°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-024,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为45°和63°，第三个内角是多少？,72°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-025,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为50°和70°，第三个内角是多少？,60°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-026,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为55°和77°，第三个内角是多少？,48°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-027,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为60°和84°，第三个内角是多少？,36°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-028,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为65°和91°，第三个内角是多少？,24°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-029,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为70°和43°，第三个内角是多少？,67°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-030,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为75°和50°，第三个内角是多少？,55°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-031,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为35°和57°，第三个内角是多少？,88°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-032,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为40°和64°，第三个内角是多少？,76°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-033,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为45°和71°，第三个内角是多少？,64°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-mc-034,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,multiple-choice,Foundation,三角形的两个内角分别为50°和78°，第三个内角是多少？,52°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-007,plane_geometry | pep-junior-s2-upper-triangles-congruence | multiple-choice | N角形的两个内角分别为#°和#°，第N个内角是多少？,N角形的两个内角分别为#°和#°，第N个内角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s2-k06-fi-001,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,fill-in,Foundation,等腰三角形的顶角为72°，每个底角为____。,54°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-008,plane_geometry | pep-junior-s2-upper-triangles-congruence | fill-in | 等腰N角形的顶角为#°，每个底角为____。,等腰N角形的顶角为#°，每个底角为____。,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
