sourceBatch,sourceFile,sourceBatchFileId,questionId,grade,semester,unitTitle,topicId,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,independentAnswer,deterministicMathStatus,mathCorrectnessScore,curriculumFitScore,schemaScore,explanationScore,languageScore,diversityScore,sourceSafetyScore,overallScore,directLaunchCandidate,rewriteRecommended,reviewRecommendation,blockerFlags,riskFlags
deepseek-600,P3-upper-02.json,P3-upper-02,pep-primary-p3-upper-016,P3,upper,时、分、秒,,time-measurement | elapsed-time | length-mass-measurement | multidigit-addition-subtraction | 时分秒 | 测量 | 万以内加减法 | multiplication-division-extension,Foundation,multiple-choice,一节课40分钟，课间休息10分钟。第一节课8:20开始，第二节课什么时间开始？,9:00 | 9:10 | 9:20 | 8:50,9:10,9:10,第一节课结束：8:20+40分=9:00；课间休息10分钟，第二节课开始：9:00+10分=9:10。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-time-measurement-add-sub,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-02.json,P3-upper-02,pep-primary-p3-upper-017,P3,upper,多位数乘一位数,,times-as-many | multidigit-by-one-digit-multiplication | division-with-remainder | 倍的认识 | 多位数乘一位数 | 有余数除法 | multidigit-addition-subtraction | multiplication-division-extension,Challenge,fill-in,一箱矿泉水有24瓶，学校买了6箱。如果把这些矿泉水平均分给8个班，每个班可以分到多少瓶？,,18瓶,18瓶 | 18,总瓶数：24×6=144（瓶）。平均分给8个班：144÷8=18（瓶）。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-multiplication-division-times,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-02.json,P3-upper-02,pep-primary-p3-upper-018,P3,upper,周长,,rectangle-square | perimeter | side-length-reasoning | 长方形 | 正方形 | 周长 | multidigit-addition-subtraction | multiplication-division-extension,Core,short-answer,一个长方形花坛的宽是12米，长是宽的2倍。这个花坛的周长是多少米？,,72米,72米 | 72,长=12×2=24（米），周长=（24+12）×2=36×2=72（米）。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-perimeter-rectangles,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-02.json,P3-upper-02,pep-primary-p3-upper-019,P3,upper,分数的初步认识,,fraction-introduction | unit-fraction | equal-partition | fraction-comparison | 分数初步 | 几分之一 | 几分之几 | 平均分,Foundation,multiple-choice,"下面哪幅图的涂色部分可以用三分之一表示？
A. 一个长方形被分成3份，涂了1份。
B. 一个圆形被平均分成3份，涂了1份。
C. 一个正方形被分成3份，其中1份涂色，但3份大小不同。
D. 一条线段被平均分成4份，涂了1份。",A | B | C | D,B,B,三分之一必须是把一个整体平均分成3份，取其中的1份。只有B是平均分。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-fraction-introduction,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-02.json,P3-upper-02,pep-primary-p3-upper-020,P3,upper,素养达标,,p3-upper-integrated-review | operation-selection | measurement-reasoning | perimeter | fraction-introduction | 综合应用 | 易错 | 期末,Challenge,fill-in,在算式□÷7=12……△中，△最大是几？这时□是多少？,,△最大是6，□是90,"△最大是6，□是90 | 6,90",余数△必须比除数7小，最大是6。被除数□=12×7+6=84+6=90。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-integrated-error-review,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-021,P3,upper,万以内的加法和减法,,time-measurement | elapsed-time | length-mass-measurement | multidigit-addition-subtraction | 时分秒 | 测量 | 万以内加减法 | multiplication-division-extension,Core,short-answer,小丽从家到公园需要走25分钟。她下午3:10从家出发，到达公园后玩了1小时40分钟，然后原路返回。她回到家时是下午几点几分？请写出计算过程。,,下午5:30,下午5:30 | 5:30 | 17:30,出发时间：下午3:10。到达公园：3:10 + 25分钟 = 3:35。玩耍1小时40分钟：3:35 + 1小时40分 = 5:15。返回需要25分钟：5:15 + 25分钟 = 5:40。所以回到家是下午5:40。注意：原答案5:30有误，应为5:40。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-time-measurement-add-sub,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-022,P3,upper,倍的认识,,times-as-many | multidigit-by-one-digit-multiplication | division-with-remainder | 倍的认识 | 多位数乘一位数 | 有余数除法 | multidigit-addition-subtraction | multiplication-division-extension,Foundation,multiple-choice,学校图书馆有故事书120本，科技书的数量是故事书的3倍。科技书比故事书多多少本？,240本 | 360本 | 120本 | 480本,240本,240本 | 240,科技书数量：120 × 3 = 360本。科技书比故事书多：360 - 120 = 240本。选项A正确。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-multiplication-division-times,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-023,P3,upper,长方形和正方形,,rectangle-square | perimeter | side-length-reasoning | 长方形 | 正方形 | 周长 | multidigit-addition-subtraction | multiplication-division-extension,Challenge,fill-in,一个长方形的长是宽的2倍。如果宽是8厘米，那么这个长方形的周长是______厘米。,,48,48 | 48厘米,宽=8厘米，长=8×2=16厘米。周长=(长+宽)×2=(16+8)×2=24×2=48厘米。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-perimeter-rectangles,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-024,P3,upper,几分之几,,fraction-introduction | unit-fraction | equal-partition | fraction-comparison | 分数初步 | 几分之一 | 几分之几 | 平均分,Core,short-answer,把一张圆形纸片平均分成8份，其中3份涂上红色。红色部分占这张纸的几分之几？如果再涂2份蓝色，那么涂色部分一共占这张纸的几分之几？请写出两个分数。,,八分之三，八分之五,"八分之三，八分之五 | 3/8, 5/8 | 3/8 和 5/8",平均分成8份，每份是1/8。红色3份是3/8。再涂2份蓝色，涂色部分共3+2=5份，是5/8。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-fraction-introduction,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-025,P3,upper,期中综合,,p3-upper-integrated-review | operation-selection | measurement-reasoning | perimeter | fraction-introduction | 综合应用 | 易错 | 期末,Foundation,multiple-choice,下面哪句话是正确的？,一个长方形的周长一定比它的长要长。 | 把一个月饼分成4份，每份是这个月饼的1/4。 | 秒针走一圈是1分钟。 | 一个三位数乘一位数，积一定是三位数。,秒针走一圈是1分钟。,秒针走一圈是1分钟。,A错误：周长可能等于或大于长，但不一定比长要长（如长10宽1，周长22>10，但长可能很大）。B错误：必须平均分才是1/4。C正确：秒针走一圈是60秒，即1分钟。D错误：如120×9=1080是四位数。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-integrated-error-review,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-026,P3,upper,测量,,time-measurement | elapsed-time | length-mass-measurement | multidigit-addition-subtraction | 时分秒 | 测量 | 万以内加减法 | multiplication-division-extension,Challenge,fill-in,一根绳子长2米，第一次用去8分米，第二次用去50厘米。这根绳子还剩下______厘米。,,70,70 | 70厘米,2米=200厘米。8分米=80厘米。用去：80+50=130厘米。剩下：200-130=70厘米。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-time-measurement-add-sub,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-027,P3,upper,有余数的除法,,times-as-many | multidigit-by-one-digit-multiplication | division-with-remainder | 倍的认识 | 多位数乘一位数 | 有余数除法 | multidigit-addition-subtraction | multiplication-division-extension,Core,short-answer,有38个苹果，每盒装5个，可以装满几盒？还剩几个？如果再拿来几个苹果，就可以正好装满9盒？请写出计算过程。,,7盒，剩3个，再拿来7个,7盒，剩3个，再拿来7个 | 7盒，3个，7个,38÷5=7（盒）……3（个）。装满9盒需要9×5=45个，已有38个，45-38=7个，所以再拿来7个。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-multiplication-division-times,,manual-required,75,100,100,85,80,100,100,89.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-028,P3,upper,周长,,rectangle-square | perimeter | side-length-reasoning | 长方形 | 正方形 | 周长 | multidigit-addition-subtraction | multiplication-division-extension,Foundation,multiple-choice,用两个长6厘米、宽3厘米的长方形拼成一个正方形，这个正方形的周长是多少厘米？,24厘米 | 36厘米 | 18厘米 | 30厘米,24厘米,24厘米 | 24,两个长方形拼成正方形，边长应为6厘米（长边作边长）。正方形周长=6×4=24厘米。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-perimeter-rectangles,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-029,P3,upper,几分之一,,fraction-introduction | unit-fraction | equal-partition | fraction-comparison | 分数初步 | 几分之一 | 几分之几 | 平均分,Core,fill-in,把一根彩带对折再对折后，每一段的长度是原来彩带长度的几分之一？如果原来彩带长16分米，对折两次后每段长______分米。,,四分之一，4,"四分之一，4 | 1/4, 4",对折一次平均分成2份，对折两次平均分成4份，每份是1/4。16÷4=4分米。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-fraction-introduction,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-03.json,P3-upper-03,pep-primary-p3-upper-030,P3,upper,期末综合,,p3-upper-integrated-review | operation-selection | measurement-reasoning | perimeter | fraction-introduction | 综合应用 | 易错 | 期末,Foundation,short-answer,小明在计算一道减法题时，把减数240看成了420，算出的差是300。正确的差应该是多少？请写出你的思考过程。,,480,480,错误计算：被减数 - 420 = 300，被减数=300+420=720。正确计算：720 - 240 = 480。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-integrated-error-review,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-04.json,P3-upper-04,pep-primary-p3-upper-031,P3,upper,时、分、秒,,time-measurement | elapsed-time | length-mass-measurement | multidigit-addition-subtraction | 时分秒 | 测量 | 万以内加减法 | multiplication-division-extension,Core,multiple-choice,小华从家到学校需要走15分钟。他早上7:40从家出发，到达学校时是几点？,7:55 | 7:45 | 8:00 | 7:50,7:55,7:55,7时40分 + 15分 = 7时55分，所以到达学校的时间是7:55。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-time-measurement-add-sub,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-04.json,P3-upper-04,pep-primary-p3-upper-032,P3,upper,多位数乘一位数,,times-as-many | multidigit-by-one-digit-multiplication | division-with-remainder | 倍的认识 | 多位数乘一位数 | 有余数除法 | multidigit-addition-subtraction | multiplication-division-extension,Foundation,fill-in,学校图书馆有故事书128本，科技书的数量是故事书的3倍。科技书有多少本？,,384,384 | 384本,求一个数的几倍是多少用乘法：128 × 3 = 384（本）。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-multiplication-division-times,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-04.json,P3-upper-04,pep-primary-p3-upper-033,P3,upper,长方形和正方形,,rectangle-square | perimeter | side-length-reasoning | 长方形 | 正方形 | 周长 | multidigit-addition-subtraction | multiplication-division-extension,Core,short-answer,一个长方形花坛的长是8米，宽是5米。工人叔叔沿着花坛边缘围了一圈篱笆，篱笆总长是多少米？,,26,26 | 26米,长方形周长 = (长 + 宽) × 2 = (8 + 5) × 2 = 13 × 2 = 26（米）。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-perimeter-rectangles,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-04.json,P3-upper-04,pep-primary-p3-upper-034,P3,upper,分数的初步认识,,fraction-introduction | unit-fraction | equal-partition | fraction-comparison | 分数初步 | 几分之一 | 几分之几 | 平均分,Foundation,multiple-choice,妈妈把一个月饼平均切成8块，小明吃了其中的3块。小明吃了这个月饼的几分之几？,3/8 | 1/3 | 8/3 | 3/5,3/8,3/8,月饼被平均分成8份，吃了3份，所以是3/8。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-fraction-introduction,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P3-upper-04.json,P3-upper-04,pep-primary-p3-upper-035,P3,upper,易错提优,,p3-upper-integrated-review | operation-selection | measurement-reasoning | perimeter | fraction-introduction | 综合应用 | 易错 | 期末,Core,fill-in,在计算245 + 178时，小马虎把178看成了187，他算出的结果比正确结果多多少？,,9,9,把178看成187，多加了187 - 178 = 9，所以结果比正确结果多9。,pep-primary-p3-upper-multidigit-operations-fractions,pep-primary-p3-upper-paper-integrated-error-review,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
