questionId,grade,batch,type,topic,topicId,storedAnswer,acceptedAnswers,independentAnswer,solvableStatus,answerMatchStatus,qaStatus,severity,sourceStatus,notes,recommendedAction
pep-junior-v2-s1-k04-fi-009,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,81°,81°; 81; 81 degrees; 81 degree; 81度,81°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-010,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,90°,90°; 90; 90 degrees; 90 degree; 90度,90°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-011,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,99°,99°; 99; 99 degrees; 99 degree; 99度,99°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-012,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,108°,108°; 108; 108 degrees; 108 degree; 108度,108°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-013,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,117°,117°; 117; 117 degrees; 117 degree; 117度,117°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-014,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,46°,46°; 46; 46 degrees; 46 degree; 46度,46°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-015,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,55°,55°; 55; 55 degrees; 55 degree; 55度,55°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-016,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,64°,64°; 64; 64 degrees; 64 degree; 64度,64°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-017,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,73°,73°; 73; 73 degrees; 73 degree; 73度,73°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-018,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,82°,82°; 82; 82 degrees; 82 degree; 82度,82°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-019,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,91°,91°; 91; 91 degrees; 91 degree; 91度,91°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-020,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,100°,100°; 100; 100 degrees; 100 degree; 100度,100°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-021,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,109°,109°; 109; 109 degrees; 109 degree; 109度,109°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-022,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,118°,118°; 118; 118 degrees; 118 degree; 118度,118°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-023,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,47°,47°; 47; 47 degrees; 47 degree; 47度,47°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-024,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,56°,56°; 56; 56 degrees; 56 degree; 56度,56°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-025,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,65°,65°; 65; 65 degrees; 65 degree; 65度,65°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-026,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,74°,74°; 74; 74 degrees; 74 degree; 74度,74°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-027,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,83°,83°; 83; 83 degrees; 83 degree; 83度,83°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-028,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,92°,92°; 92; 92 degrees; 92 degree; 92度,92°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-029,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,101°,101°; 101; 101 degrees; 101 degree; 101度,101°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-030,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,110°,110°; 110; 110 degrees; 110 degree; 110度,110°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-031,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,119°,119°; 119; 119 degrees; 119 degree; 119度,119°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-032,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,48°,48°; 48; 48 degrees; 48 degree; 48度,48°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-fi-033,S1,junior-rag-v2-1200,fill-in,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,57°,57°; 57; 57 degrees; 57 degree; 57度,57°,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-001,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-002,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-003,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-004,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-005,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-006,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-007,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-008,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-009,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-010,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-011,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-012,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-013,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-014,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-015,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-016,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-017,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-018,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-019,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-020,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-021,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-022,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-junior-v2-s1-k04-sa-023,S1,junior-rag-v2-1200,short-answer,相交线、平行线、实数与平面直角坐标系,pep-junior-s1-lower-lines-coordinates,Quadrant IV,Quadrant IV; 第四象限; 第IV象限; 第4象限; QuadrantIV,Quadrant IV,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
