reviewDate,reviewer,questionId,grade,semester,unitTitle,type,difficulty,promptZhHans,optionsZhHans,storedAnswer,acceptedAnswers,explanationZhHans,sourceStatus,mathCorrect,answerKeyMatches,explanationMatches,gradeFit,languageOk,classroomUsable,issueType,reviewNotes
2026-05-23,S18-manual-review,pep-primary-p3-upper-022,P3,upper,倍的认识,multiple-choice,Foundation,学校图书馆有故事书120本，科技书的数量是故事书的3倍。科技书比故事书多多少本？,240本 | 360本 | 120本 | 480本,240本,240本 | 240,科技书数量：120 × 3 = 360本。科技书比故事书多：360 - 120 = 240本。选项A正确。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-023,P3,upper,长方形和正方形,fill-in,Challenge,一个长方形的长是宽的2倍。如果宽是8厘米，那么这个长方形的周长是______厘米。,,48,48 | 48厘米,宽=8厘米，长=8×2=16厘米。周长=(长+宽)×2=(16+8)×2=24×2=48厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-024,P3,upper,几分之几,short-answer,Core,把一张圆形纸片平均分成8份，其中3份涂上红色。红色部分占这张纸的几分之几？如果再涂2份蓝色，那么涂色部分一共占这张纸的几分之几？请写出两个分数。,,八分之三，八分之五,"八分之三，八分之五 | 3/8, 5/8 | 3/8 和 5/8",平均分成8份，每份是1/8。红色3份是3/8。再涂2份蓝色，涂色部分共3+2=5份，是5/8。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-025,P3,upper,期中综合,multiple-choice,Foundation,下面哪句话是正确的？,一个长方形的周长一定比它的长要长。 | 把一个月饼分成4份，每份是这个月饼的1/4。 | 秒针走一圈是1分钟。 | 一个三位数乘一位数，积一定是三位数。,秒针走一圈是1分钟。,秒针走一圈是1分钟。 | 秒针走一圈是1分钟,A错误：周长可能等于或大于长，但不一定比长要长（如长10宽1，周长22>10，但长可能很大）。B错误：必须平均分才是1/4。C正确：秒针走一圈是60秒，即1分钟。D错误：如120×9=1080是四位数。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-026,P3,upper,测量,fill-in,Challenge,一根绳子长2米，第一次用去8分米，第二次用去50厘米。这根绳子还剩下______厘米。,,70,70 | 70厘米,2米=200厘米。8分米=80厘米。用去：80+50=130厘米。剩下：200-130=70厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-028,P3,upper,周长,multiple-choice,Foundation,用两个长6厘米、宽3厘米的长方形拼成一个正方形，这个正方形的周长是多少厘米？,24厘米 | 36厘米 | 18厘米 | 30厘米,24厘米,24厘米 | 24,两个长方形拼成正方形，边长应为6厘米（长边作边长）。正方形周长=6×4=24厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-029,P3,upper,几分之一,fill-in,Core,把一根彩带对折再对折后，每一段的长度是原来彩带长度的几分之一？如果原来彩带长16分米，对折两次后每段长______分米。,,四分之一，4,"四分之一，4 | 1/4, 4 | 四分之一 4",对折一次平均分成2份，对折两次平均分成4份，每份是1/4。16÷4=4分米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-030,P3,upper,期末综合,short-answer,Foundation,小明在计算一道减法题时，把减数240看成了420，算出的差是300。正确的差应该是多少？请写出你的思考过程。,,480,480 | 480。,错误计算：被减数 - 420 = 300，被减数=300+420=720。正确计算：720 - 240 = 480。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-031,P3,upper,时、分、秒,multiple-choice,Core,小华从家到学校需要走15分钟。他早上7:40从家出发，到达学校时是几点？,7:55 | 7:45 | 8:00 | 7:50,7:55,7:55,7时40分 + 15分 = 7时55分，所以到达学校的时间是7:55。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-032,P3,upper,多位数乘一位数,fill-in,Foundation,学校图书馆有故事书128本，科技书的数量是故事书的3倍。科技书有多少本？,,384,384 | 384本,求一个数的几倍是多少用乘法：128 × 3 = 384（本）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-033,P3,upper,长方形和正方形,short-answer,Core,一个长方形花坛的长是8米，宽是5米。工人叔叔沿着花坛边缘围了一圈篱笆，篱笆总长是多少米？,,26,26 | 26米,长方形周长 = (长 + 宽) × 2 = (8 + 5) × 2 = 13 × 2 = 26（米）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-034,P3,upper,分数的初步认识,multiple-choice,Foundation,妈妈把一个月饼平均切成8块，小明吃了其中的3块。小明吃了这个月饼的几分之几？,3/8 | 1/3 | 8/3 | 3/5,3/8,3/8,月饼被平均分成8份，吃了3份，所以是3/8。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-035,P3,upper,易错提优,fill-in,Core,在计算245 + 178时，小马虎把178看成了187，他算出的结果比正确结果多多少？,,9,9,把178看成187，多加了187 - 178 = 9，所以结果比正确结果多9。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-037,P3,upper,倍的认识,multiple-choice,Core,公园里有杨树24棵，柳树的棵数是杨树的4倍。柳树有多少棵？,96 | 6 | 28 | 20,96,96,求24的4倍是多少，用乘法：24 × 4 = 96（棵）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-039,P3,upper,几分之几,multiple-choice,Core,"下面哪一项描述的涂色部分可以用1/4表示？
A. 一个圆形被分成4份，其中1份涂色，但每份大小不一样。
B. 一个正方形被平均分成4个小正方形，其中1个小正方形涂色。
C. 一个长方形被平均分成4份，其中2份涂色。
D. 一个三角形被平均分成3份，其中1份涂色。",A | B | C | D,B,B,1/4表示把一个整体平均分成4份，取其中的1份。只有B符合“平均分成4份并涂1份”。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-040,P3,upper,素养达标,fill-in,Foundation,一根铁丝刚好围成一个长10厘米、宽6厘米的长方形。如果把这根铁丝改围成一个正方形，这个正方形的边长是（    ）厘米。,,8,8,铁丝长度 = 长方形周长 = (10 + 6) × 2 = 32厘米。正方形边长 = 周长 ÷ 4 = 32 ÷ 4 = 8厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-041,P3,upper,测量,multiple-choice,Core,小华从家走到学校用了25分钟。他7:40从家出发，到学校的时间是（  ）。,8:05 | 8:15 | 7:65 | 8:10,8:05,8:05,7时40分 + 25分 = 7时65分，65分 = 1时5分，所以是8时05分，即8:05。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-043,P3,upper,长方形和正方形,multiple-choice,Core,一个长方形的长是12厘米，宽是8厘米。下面哪个说法是正确的？,周长是20厘米 | 周长是40厘米 | 周长是96厘米 | 周长是48厘米,周长是40厘米,周长是40厘米,长方形周长 = (长+宽)×2 = (12+8)×2 = 20×2 = 40（厘米）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-044,P3,upper,几分之一,fill-in,Foundation,把一张圆形纸片对折再对折，然后展开。其中一份是这张纸的（  ）分之一。,,四,四 | 4,对折一次平均分成2份，再对折一次平均分成4份，所以一份是四分之一。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-045,P3,upper,期中综合,multiple-choice,Core,下面哪道题的得数大约是400？,198 + 203 | 612 - 215 | 305 + 98 | 800 - 399,198 + 203,198 + 203,198≈200，203≈200，200+200=400；612-215≈600-200=400，但612-215=397，更接近400；305+98≈300+100=400，但305+98=403；800-399≈800-400=400，但800-399=401。198+203=401，最接近400。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p3-upper-046,P3,upper,时、分、秒,fill-in,Foundation,秒针从数字“3”走到数字“8”，经过了（  ）秒。,,25,25 | 25秒,秒针走一大格是5秒，从3到8走了5大格，5×5=25（秒）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
